id,sex,income
s4763,Male,>50K
s4764,Female,<=50K
s4765,Male,>50K
s4766,Female,<=50K
s4767,Female,<=50K
s4768,Female,<=50K
s4769,Female,<=50K
s4770,Female,>50K
s4771,Male,<=50K
s4772,Female,<=50K
s4773,Male,<=50K
s4774,Male,<=50K
s4775,Female,<=50K
s4776,Female,<=50K
s4777,Female,<=50K
s4778,Male,<=50K
s4779,Female,<=50K
s4780,Female,<=50K
s4781,Female,<=50K
s4782,Male,<=50K
s4783,Female,>50K
s4784,Female,<=50K
s4785,Female,<=50K
s4786,Female,<=50K
s4787,Female,<=50K
s4788,Female,<=50K
s4789,Female,>50K
s4790,Male,<=50K
s4791,Female,>50K
s4792,Male,<=50K
s4793,Female,<=50K
s4794,Male,<=50K
s4795,Male,<=50K
s4796,Male,<=50K
s4797,Female,<=50K
s4798,Male,>50K
s4799,Female,<=50K
s4800,Male,<=50K
s4801,Female,<=50K
s4802,Male,>50K
s4803,Male,<=50K
s4804,Male,>50K
s4805,Female,>50K
s4806,Female,<=50K
s4807,Male,<=50K
s4808,Female,<=50K
s4809,Male,<=50K
s4810,Male,<=50K
s4811,Male,<=50K
s4812,Female,<=50K
s4813,Male,<=50K
s4814,Female,<=50K
s4815,Male,<=50K
s4816,Male,>50K
s4817,Female,<=50K
s4818,Male,<=50K
s4819,Female,>50K
s4820,Female,<=50K
s4821,Female,>50K
s4822,Female,<=50K
s4823,Male,<=50K
s4824,Male,<=50K
s4825,Female,<=50K
s4826,Male,<=50K
s4827,Female,<=50K
s4828,Female,<=50K
s4829,Male,<=50K
s4830,Female,<=50K
s4831,Male,<=50K
s4832,Female,<=50K
s4833,Female,<=50K
s4834,Male,<=50K
s4835,Female,<=50K
s4836,Male,<=50K
s4837,Female,<=50K
s4838,Male,<=50K
s4839,Female,<=50K
s4840,Male,<=50K
s4841,Female,<=50K
s4842,Male,<=50K
s4843,Female,<=50K
s4844,Male,<=50K
s4845,Male,<=50K
s4846,Female,>50K
s4847,Female,>50K
s4848,Male,<=50K
s4849,Female,<=50K
s4850,Female,<=50K
s4851,Male,>50K
s4852,Male,<=50K
s4853,Male,<=50K
s4854,Female,<=50K
s4855,Male,>50K
s4856,Male,<=50K
s4857,Female,<=50K
s4858,Female,<=50K
s4859,Male,<=50K
s4860,Male,<=50K
s4861,Male,<=50K
s4862,Male,>50K
s4863,Female,<=50K
s4864,Female,<=50K
s4865,Female,<=50K
s4866,Female,<=50K
s4867,Female,<=50K
s4868,Female,<=50K
s4869,Female,<=50K
s4870,Male,>50K
s4871,Female,<=50K
s4872,Male,<=50K
s4873,Female,<=50K
s4874,Male,<=50K
s4875,Male,<=50K
s4876,Female,<=50K
s4877,Male,<=50K
s4878,Male,<=50K
s4879,Female,<=50K
s4880,Male,>50K
s4881,Male,<=50K
s4882,Male,>50K
s4883,Female,<=50K
s4884,Male,<=50K
s4885,Male,<=50K
s4886,Male,<=50K
s4887,Female,<=50K
s4888,Male,<=50K
s4889,Male,>50K
s4890,Male,<=50K
s4891,Female,>50K
s4892,Female,<=50K
s4893,Male,<=50K
s4894,Male,<=50K
s4895,Female,<=50K
s4896,Male,<=50K
s4897,Male,<=50K
s4898,Female,<=50K
s4899,Female,>50K
s4900,Female,<=50K
s4901,Male,<=50K
s4902,Male,<=50K
s4903,Female,<=50K
s4904,Female,>50K
s4905,Female,<=50K
s4906,Male,<=50K
s4907,Male,<=50K
s4908,Male,<=50K
s4909,Female,<=50K
s4910,Female,<=50K
s4911,Female,<=50K
s4912,Male,<=50K
s4913,Male,>50K
s4914,Male,<=50K
s4915,Male,<=50K
s4916,Female,>50K
s4917,Female,>50K
s4918,Male,<=50K
s4919,Female,<=50K
s4920,Male,<=50K
s4921,Female,<=50K
s4922,Male,>50K
s4923,Male,<=50K
s4924,Female,<=50K
s4925,Female,<=50K
s4926,Female,>50K
s4927,Female,<=50K
s4928,Male,<=50K
s4929,Female,<=50K
s4930,Male,<=50K
s4931,Male,<=50K
s4932,Female,<=50K
s4933,Male,>50K
s4934,Female,<=50K
s4935,Male,<=50K
s4936,Male,<=50K
s4937,Female,<=50K
s4938,Female,<=50K
s4939,Male,<=50K
s4940,Female,>50K
s4941,Female,<=50K
s4942,Male,<=50K
s4943,Female,>50K
s4944,Male,<=50K
s4945,Male,<=50K
s4946,Male,<=50K
s4947,Male,<=50K
s4948,Female,<=50K
s4949,Female,<=50K
s4950,Male,<=50K
s4951,Male,<=50K
s4952,Male,<=50K
s4953,Female,<=50K
s4954,Female,<=50K
s4955,Female,>50K
s4956,Female,<=50K
s4957,Female,<=50K
s4958,Female,>50K
s4959,Female,<=50K
s4960,Male,<=50K
s4961,Male,>50K
s4962,Male,<=50K
s4963,Female,>50K
s4964,Female,<=50K
s4965,Female,<=50K
s4966,Male,<=50K
s4967,Female,<=50K
s4968,Female,<=50K
s4969,Female,<=50K
s4970,Male,>50K
s4971,Male,<=50K
s4972,Male,<=50K
s4973,Female,>50K
s4974,Female,<=50K
s4975,Male,<=50K
s4976,Male,>50K
s4977,Female,<=50K
s4978,Female,>50K
s4979,Female,>50K
s4980,Female,>50K
s4981,Female,<=50K
s4982,Male,<=50K
s4983,Female,>50K
s4984,Male,<=50K
s4985,Female,<=50K
s4986,Female,<=50K
s4987,Female,<=50K
s4988,Female,<=50K
s4989,Male,>50K
s4990,Male,<=50K
s4991,Female,<=50K
s4992,Female,<=50K
s4993,Female,<=50K
s4994,Female,<=50K
s4995,Male,<=50K
s4996,Female,>50K
s4997,Male,<=50K
s4998,Female,<=50K
s4999,Male,>50K
s5000,Female,>50K
s5001,Female,<=50K
s5002,Male,<=50K
s5003,Female,<=50K
s5004,Male,<=50K
s5005,Female,<=50K
s5006,Male,<=50K
s5007,Female,<=50K
s5008,Male,<=50K
s5009,Female,<=50K
s5010,Female,<=50K
s5011,Female,<=50K
s5012,Male,<=50K
s5013,Male,<=50K
s5014,Male,<=50K
s5015,Female,<=50K
s5016,Male,<=50K
s5017,Female,<=50K
s5018,Male,>50K
s5019,Male,<=50K
s5020,Male,<=50K
s5021,Male,<=50K
s5022,Male,<=50K
s5023,Female,<=50K
s5024,Female,<=50K
s5025,Female,<=50K
s5026,Female,<=50K
s5027,Male,<=50K
s5028,Male,<=50K
s5029,Female,<=50K
s5030,Female,<=50K
s5031,Female,<=50K
s5032,Male,>50K
s5033,Female,<=50K
s5034,Female,<=50K
s5035,Female,<=50K
s5036,Female,>50K
s5037,Male,>50K
s5038,Female,<=50K
s5039,Male,<=50K
s5040,Male,>50K
s5041,Female,>50K
s5042,Male,>50K
s5043,Male,>50K
s5044,Female,<=50K
s5045,Male,>50K
s5046,Male,>50K
s5047,Female,<=50K
s5048,Female,>50K
s5049,Male,<=50K
s5050,Female,<=50K
s5051,Male,<=50K
s5052,Male,<=50K
s5053,Male,<=50K
s5054,Female,>50K
s5055,Female,<=50K
s5056,Male,<=50K
s5057,Male,<=50K
s5058,Male,>50K
s5059,Female,<=50K
s5060,Female,>50K
s5061,Female,<=50K
s5062,Male,<=50K
s5063,Male,<=50K
s5064,Male,>50K
s5065,Female,<=50K
s5066,Male,<=50K
s5067,Male,<=50K
s5068,Female,>50K
s5069,Male,<=50K
s5070,Female,>50K
s5071,Male,>50K
s5072,Female,<=50K
s5073,Male,<=50K
s5074,Female,<=50K
s5075,Male,<=50K
s5076,Female,<=50K
s5077,Male,<=50K
s5078,Male,<=50K
s5079,Female,>50K
s5080,Female,<=50K
s5081,Male,>50K
s5082,Female,<=50K
s5083,Male,>50K
s5084,Female,<=50K
s5085,Male,>50K
s5086,Female,<=50K
s5087,Female,<=50K
s5088,Female,<=50K
s5089,Male,<=50K
s5090,Female,<=50K
s5091,Female,<=50K
s5092,Male,<=50K
s5093,Male,>50K
s5094,Male,<=50K
s5095,Male,>50K
s5096,Male,<=50K
s5097,Male,<=50K
s5098,Male,<=50K
s5099,Female,<=50K
s5100,Female,<=50K
s5101,Female,>50K
s5102,Female,<=50K
s5103,Male,>50K
s5104,Female,<=50K
s5105,Female,<=50K
s5106,Female,<=50K
s5107,Female,>50K
s5108,Female,<=50K
s5109,Male,<=50K
s5110,Female,<=50K
s5111,Male,<=50K
s5112,Female,<=50K
s5113,Male,<=50K
s5114,Male,>50K
s5115,Male,<=50K
s5116,Female,<=50K
s5117,Female,<=50K
s5118,Female,<=50K
s5119,Female,<=50K
s5120,Female,>50K
s5121,Male,>50K
s5122,Female,<=50K
s5123,Female,<=50K
s5124,Female,<=50K
s5125,Female,<=50K
s5126,Female,<=50K
s5127,Female,>50K
s5128,Female,>50K
s5129,Female,<=50K
s5130,Female,<=50K
s5131,Male,>50K
s5132,Male,>50K
s5133,Female,>50K
s5134,Female,<=50K
s5135,Male,>50K
s5136,Male,<=50K
s5137,Female,<=50K
s5138,Female,<=50K
s5139,Male,<=50K
s5140,Male,>50K
s5141,Female,<=50K
s5142,Male,<=50K
s5143,Male,>50K
s5144,Female,>50K
s5145,Male,>50K
s5146,Male,<=50K
s5147,Male,<=50K
s5148,Male,<=50K
s5149,Female,<=50K
s5150,Female,<=50K
s5151,Female,>50K
s5152,Male,<=50K
s5153,Female,<=50K
s5154,Female,>50K
s5155,Female,<=50K
s5156,Male,<=50K
s5157,Female,<=50K
s5158,Female,<=50K
s5159,Female,<=50K
s5160,Male,>50K
s5161,Female,<=50K
s5162,Male,>50K
s5163,Female,<=50K
s5164,Female,<=50K
s5165,Female,<=50K
s5166,Female,>50K
s5167,Female,>50K
s5168,Male,<=50K
s5169,Male,>50K
s5170,Male,<=50K
s5171,Female,<=50K
s5172,Female,>50K
s5173,Male,<=50K
s5174,Male,>50K
s5175,Female,<=50K
s5176,Male,<=50K
s5177,Male,<=50K
s5178,Male,<=50K
s5179,Female,<=50K
s5180,Female,<=50K
s5181,Male,<=50K
s5182,Female,<=50K
s5183,Female,<=50K
s5184,Female,<=50K
s5185,Female,<=50K
s5186,Male,<=50K
s5187,Male,>50K
s5188,Female,>50K
s5189,Female,<=50K
s5190,Male,<=50K
s5191,Female,<=50K
s5192,Female,<=50K
s5193,Female,<=50K
s5194,Male,<=50K
s5195,Female,<=50K
s5196,Female,<=50K
s5197,Male,<=50K
s5198,Male,<=50K
s5199,Female,<=50K
s5200,Female,<=50K
s5201,Male,<=50K
s5202,Male,>50K
s5203,Female,<=50K
s5204,Male,>50K
s5205,Male,<=50K
s5206,Male,<=50K
s5207,Male,<=50K
s5208,Female,>50K
s5209,Female,<=50K
s5210,Male,<=50K
s5211,Female,<=50K
s5212,Male,<=50K
s5213,Female,>50K
s5214,Male,<=50K
s5215,Male,<=50K
s5216,Male,<=50K
s5217,Male,>50K
s5218,Female,<=50K
s5219,Female,<=50K
s5220,Male,<=50K
s5221,Male,<=50K
s5222,Female,<=50K
s5223,Male,<=50K
s5224,Female,<=50K
s5225,Male,<=50K
s5226,Male,<=50K
s5227,Female,<=50K
s5228,Male,>50K
s5229,Male,>50K
s5230,Female,>50K
s5231,Female,<=50K
s5232,Male,<=50K
s5233,Male,<=50K
s5234,Female,<=50K
s5235,Male,>50K
s5236,Female,<=50K
s5237,Female,<=50K
s5238,Female,>50K
s5239,Male,<=50K
s5240,Female,<=50K
s5241,Male,>50K
s5242,Male,<=50K
s5243,Male,<=50K
s5244,Female,<=50K
s5245,Female,<=50K
s5246,Female,>50K
s5247,Female,>50K
s5248,Male,<=50K
s5249,Male,<=50K
s5250,Female,>50K
s5251,Male,<=50K
s5252,Female,<=50K
s5253,Female,>50K
s5254,Female,>50K
s5255,Male,<=50K
s5256,Male,<=50K
s5257,Female,>50K
s5258,Female,<=50K
s5259,Male,<=50K
s5260,Female,>50K
s5261,Female,<=50K
s5262,Female,<=50K
s5263,Male,<=50K
s5264,Male,<=50K
s5265,Male,<=50K
s5266,Female,<=50K
s5267,Male,<=50K
s5268,Male,<=50K
s5269,Female,>50K
s5270,Male,<=50K
s5271,Male,<=50K
s5272,Female,>50K
s5273,Female,>50K
s5274,Male,>50K
s5275,Male,<=50K
s5276,Male,<=50K
s5277,Male,<=50K
s5278,Female,<=50K
s5279,Male,>50K
s5280,Male,>50K
s5281,Male,<=50K
s5282,Male,<=50K
s5283,Female,<=50K
s5284,Male,<=50K
s5285,Female,>50K
s5286,Male,<=50K
s5287,Female,<=50K
s5288,Female,<=50K
s5289,Male,>50K
s5290,Male,>50K
s5291,Male,<=50K
s5292,Female,<=50K
s5293,Female,<=50K
s5294,Female,<=50K
s5295,Female,<=50K
s5296,Female,<=50K
s5297,Female,<=50K
s5298,Male,>50K
s5299,Female,>50K
s5300,Male,<=50K
s5301,Female,>50K
s5302,Female,>50K
s5303,Male,>50K
s5304,Female,<=50K
s5305,Male,<=50K
s5306,Female,>50K
s5307,Female,<=50K
s5308,Male,<=50K
s5309,Female,<=50K
s5310,Female,<=50K
s5311,Male,<=50K
s5312,Male,<=50K
s5313,Male,>50K
s5314,Female,<=50K
s5315,Male,<=50K
s5316,Female,<=50K
s5317,Male,<=50K
s5318,Male,<=50K
s5319,Male,<=50K
s5320,Male,<=50K
s5321,Female,>50K
s5322,Female,<=50K
s5323,Male,<=50K
s5324,Female,<=50K
s5325,Female,<=50K
s5326,Female,<=50K
s5327,Male,>50K
s5328,Female,<=50K
s5329,Female,<=50K
s5330,Female,<=50K
s5331,Male,<=50K
s5332,Female,<=50K
s5333,Female,<=50K
s5334,Female,<=50K
s5335,Female,>50K
s5336,Male,>50K
s5337,Female,<=50K
s5338,Female,<=50K
s5339,Male,<=50K
s5340,Male,>50K
s5341,Male,>50K
s5342,Female,<=50K
s5343,Female,>50K
s5344,Male,<=50K
s5345,Female,>50K
s5346,Male,<=50K
s5347,Female,<=50K
s5348,Male,<=50K
s5349,Male,>50K
s5350,Male,<=50K
s5351,Female,>50K
s5352,Female,<=50K
s5353,Female,<=50K
s5354,Male,>50K
s5355,Male,<=50K
s5356,Male,<=50K
s5357,Female,<=50K
s5358,Male,<=50K
s5359,Female,>50K
s5360,Female,<=50K
s5361,Female,<=50K
s5362,Female,<=50K
s5363,Male,<=50K
s5364,Female,<=50K
s5365,Male,>50K
s5366,Male,<=50K
s5367,Male,<=50K
s5368,Female,<=50K
s5369,Male,<=50K
s5370,Female,>50K
s5371,Male,>50K
s5372,Male,>50K
s5373,Female,<=50K
s5374,Male,>50K
s5375,Male,>50K
s5376,Male,<=50K
s5377,Female,<=50K
s5378,Female,<=50K
s5379,Male,<=50K
s5380,Female,<=50K
s5381,Female,>50K
s5382,Male,>50K
s5383,Female,>50K
s5384,Male,<=50K
s5385,Male,<=50K
s5386,Female,<=50K
s5387,Female,<=50K
s5388,Female,<=50K
s5389,Male,<=50K
s5390,Male,<=50K
s5391,Male,<=50K
s5392,Female,<=50K
s5393,Female,<=50K
s5394,Female,>50K
s5395,Male,<=50K
s5396,Female,>50K
s5397,Female,<=50K
s5398,Male,<=50K
s5399,Female,<=50K
s5400,Female,<=50K
s5401,Female,<=50K
s5402,Male,<=50K
s5403,Male,<=50K
s5404,Female,<=50K
s5405,Male,>50K
s5406,Female,>50K
s5407,Male,<=50K
s5408,Male,<=50K
s5409,Female,<=50K
s5410,Male,<=50K
s5411,Female,<=50K
s5412,Female,>50K
s5413,Male,<=50K
s5414,Female,<=50K
s5415,Female,<=50K
s5416,Female,<=50K
s5417,Male,<=50K
s5418,Female,>50K
s5419,Female,<=50K
s5420,Male,<=50K
s5421,Male,>50K
s5422,Female,<=50K
s5423,Female,<=50K
s5424,Male,<=50K
s5425,Female,<=50K
s5426,Male,<=50K
s5427,Male,<=50K
s5428,Female,<=50K
s5429,Female,<=50K
s5430,Female,>50K
s5431,Male,<=50K
s5432,Male,<=50K
s5433,Male,<=50K
s5434,Male,>50K
s5435,Male,<=50K
s5436,Female,<=50K
s5437,Female,>50K
s5438,Male,<=50K
s5439,Female,<=50K
s5440,Male,<=50K
s5441,Female,>50K
s5442,Male,<=50K
s5443,Female,<=50K
s5444,Female,<=50K
s5445,Male,<=50K
s5446,Male,<=50K
s5447,Female,<=50K
s5448,Male,<=50K
s5449,Male,<=50K
s5450,Male,<=50K
s5451,Female,<=50K
s5452,Female,>50K
s5453,Female,>50K
s5454,Male,<=50K
s5455,Female,<=50K
s5456,Male,<=50K
s5457,Female,<=50K
s5458,Female,<=50K
s5459,Female,<=50K
s5460,Male,<=50K
s5461,Female,>50K
s5462,Female,<=50K
s5463,Female,<=50K
s5464,Female,>50K
s5465,Female,<=50K
s5466,Female,<=50K
s5467,Female,>50K
s5468,Female,<=50K
s5469,Female,<=50K
s5470,Female,<=50K
s5471,Female,<=50K
s5472,Female,<=50K
s5473,Female,<=50K
s5474,Male,<=50K
s5475,Female,<=50K
s5476,Male,<=50K
s5477,Male,<=50K
s5478,Female,<=50K
s5479,Female,<=50K
s5480,Female,<=50K
s5481,Female,>50K
s5482,Female,<=50K
s5483,Male,<=50K
s5484,Female,<=50K
s5485,Male,>50K
s5486,Female,>50K
s5487,Male,<=50K
s5488,Male,<=50K
s5489,Male,<=50K
s5490,Female,<=50K
s5491,Female,<=50K
s5492,Female,>50K
s5493,Female,<=50K
s5494,Female,>50K
s5495,Male,<=50K
s5496,Male,>50K
s5497,Male,<=50K
s5498,Male,<=50K
s5499,Male,<=50K
s5500,Male,<=50K
s5501,Male,<=50K
s5502,Female,<=50K
s5503,Male,<=50K
s5504,Female,<=50K
s5505,Male,<=50K
s5506,Female,>50K
s5507,Female,<=50K
s5508,Female,<=50K
s5509,Male,>50K
s5510,Female,<=50K
s5511,Male,<=50K
s5512,Male,<=50K
s5513,Male,<=50K
s5514,Male,<=50K
s5515,Male,<=50K
s5516,Female,>50K
s5517,Female,<=50K
s5518,Female,<=50K
s5519,Male,<=50K
s5520,Male,<=50K
s5521,Female,<=50K
s5522,Male,<=50K
s5523,Female,<=50K
s5524,Female,<=50K
s5525,Male,>50K
s5526,Female,>50K
s5527,Female,<=50K
s5528,Female,<=50K
s5529,Female,<=50K
s5530,Female,<=50K
s5531,Female,<=50K
s5532,Female,<=50K
s5533,Male,<=50K
s5534,Female,>50K
s5535,Male,>50K
s5536,Male,>50K
s5537,Male,<=50K
s5538,Male,<=50K
s5539,Female,<=50K
s5540,Female,<=50K
s5541,Female,<=50K
s5542,Male,>50K
s5543,Male,<=50K
s5544,Female,>50K
s5545,Male,>50K
s5546,Female,<=50K
s5547,Female,>50K
s5548,Male,<=50K
s5549,Female,<=50K
s5550,Female,<=50K
s5551,Male,<=50K
s5552,Male,<=50K
s5553,Male,<=50K
s5554,Male,<=50K
s5555,Male,<=50K
s5556,Female,<=50K
s5557,Male,<=50K
s5558,Male,>50K
s5559,Male,>50K
s5560,Female,<=50K
s5561,Male,<=50K
s5562,Female,>50K
s5563,Male,<=50K
s5564,Male,<=50K
s5565,Female,<=50K
s5566,Male,<=50K
s5567,Male,<=50K
s5568,Male,<=50K
s5569,Female,<=50K
s5570,Male,<=50K
s5571,Male,<=50K
s5572,Male,<=50K
s5573,Female,>50K
s5574,Female,<=50K
s5575,Male,<=50K
s5576,Female,>50K
s5577,Female,>50K
s5578,Female,<=50K
s5579,Male,<=50K
s5580,Female,<=50K
s5581,Female,<=50K
s5582,Female,<=50K
s5583,Female,<=50K
s5584,Female,<=50K
s5585,Male,>50K
s5586,Male,<=50K
s5587,Male,<=50K
s5588,Female,<=50K
s5589,Female,>50K
s5590,Female,<=50K
s5591,Female,>50K
s5592,Female,<=50K
s5593,Male,<=50K
s5594,Male,>50K
s5595,Male,>50K
s5596,Male,<=50K
s5597,Female,<=50K
s5598,Female,>50K
s5599,Female,<=50K
s5600,Female,>50K
s5601,Female,>50K
s5602,Female,<=50K
s5603,Male,<=50K
s5604,Male,>50K
s5605,Female,<=50K
s5606,Female,<=50K
s5607,Male,>50K
s5608,Female,<=50K
s5609,Male,>50K
s5610,Female,<=50K
s5611,Female,<=50K
s5612,Male,<=50K
s5613,Male,<=50K
s5614,Female,>50K
s5615,Female,<=50K
s5616,Female,<=50K
s5617,Male,<=50K
s5618,Male,<=50K
s5619,Female,<=50K
s5620,Male,>50K
s5621,Male,<=50K
s5622,Female,<=50K
s5623,Male,<=50K
s5624,Female,<=50K
s5625,Female,>50K
s5626,Male,>50K
s5627,Male,<=50K
s5628,Female,<=50K
s5629,Male,<=50K
s5630,Male,<=50K
s5631,Female,<=50K
s5632,Female,<=50K
s5633,Female,<=50K
s5634,Female,>50K
s5635,Female,<=50K
s5636,Male,<=50K
s5637,Female,>50K
s5638,Female,>50K
s5639,Female,<=50K
s5640,Male,<=50K
s5641,Male,<=50K
s5642,Female,<=50K
s5643,Female,>50K
s5644,Male,<=50K
s5645,Female,<=50K
s5646,Male,<=50K
s5647,Female,<=50K
s5648,Female,<=50K
s5649,Male,<=50K
s5650,Female,<=50K
s5651,Female,<=50K
s5652,Male,<=50K
s5653,Female,>50K
s5654,Female,<=50K
s5655,Male,<=50K
s5656,Male,<=50K
s5657,Female,<=50K
s5658,Female,<=50K
s5659,Female,<=50K
s5660,Female,>50K
s5661,Male,<=50K
s5662,Female,<=50K
s5663,Female,<=50K
s5664,Female,>50K
s5665,Male,>50K
s5666,Female,>50K
s5667,Female,<=50K
s5668,Male,<=50K
s5669,Male,>50K
s5670,Female,<=50K
s5671,Male,<=50K
s5672,Female,>50K
s5673,Male,<=50K
s5674,Male,>50K
s5675,Male,<=50K
s5676,Male,<=50K
s5677,Male,<=50K
s5678,Male,<=50K
s5679,Female,<=50K
s5680,Female,<=50K
s5681,Female,<=50K
s5682,Male,<=50K
s5683,Female,<=50K
s5684,Female,<=50K
s5685,Male,<=50K
s5686,Male,<=50K
s5687,Female,>50K
s5688,Female,<=50K
s5689,Female,>50K
s5690,Female,<=50K
s5691,Male,<=50K
s5692,Female,<=50K
s5693,Female,<=50K
s5694,Female,<=50K
s5695,Female,<=50K
s5696,Female,<=50K
s5697,Male,<=50K
s5698,Male,<=50K
s5699,Male,<=50K
s5700,Male,<=50K
s5701,Male,<=50K
s5702,Male,>50K
s5703,Female,<=50K
s5704,Female,<=50K
s5705,Male,<=50K
s5706,Female,<=50K
s5707,Female,>50K
s5708,Male,>50K
s5709,Male,<=50K
s5710,Male,<=50K
s5711,Male,<=50K
s5712,Male,>50K
s5713,Female,<=50K
s5714,Male,<=50K
s5715,Female,<=50K
s5716,Female,>50K
s5717,Female,<=50K
s5718,Male,<=50K
s5719,Female,<=50K
s5720,Female,>50K
s5721,Male,>50K
s5722,Male,<=50K
s5723,Female,>50K
s5724,Female,<=50K
s5725,Female,>50K
s5726,Male,<=50K
s5727,Male,<=50K
s5728,Female,>50K
s5729,Male,<=50K
s5730,Male,<=50K
s5731,Female,>50K
s5732,Female,<=50K
s5733,Male,<=50K
s5734,Male,>50K
s5735,Female,<=50K
s5736,Female,<=50K
s5737,Female,<=50K
s5738,Male,<=50K
s5739,Female,>50K
s5740,Female,>50K
s5741,Male,>50K
s5742,Female,>50K
s5743,Male,<=50K
s5744,Female,<=50K
s5745,Male,<=50K
s5746,Female,<=50K
s5747,Male,<=50K
s5748,Female,<=50K
s5749,Male,<=50K
s5750,Female,<=50K
s5751,Male,<=50K
s5752,Male,<=50K
s5753,Female,<=50K
s5754,Female,>50K
s5755,Female,>50K
s5756,Male,<=50K
s5757,Female,>50K
s5758,Female,<=50K
s5759,Female,<=50K
s5760,Female,<=50K
s5761,Male,>50K
s5762,Female,>50K
s5763,Female,<=50K
s5764,Male,<=50K
s5765,Female,<=50K
s5766,Male,<=50K
s5767,Female,>50K
s5768,Female,<=50K
s5769,Female,<=50K
s5770,Female,>50K
s5771,Female,<=50K
s5772,Female,<=50K
s5773,Female,<=50K
s5774,Female,>50K
s5775,Male,<=50K
s5776,Male,>50K
s5777,Male,<=50K
s5778,Male,<=50K
s5779,Female,<=50K
s5780,Male,<=50K
s5781,Male,<=50K
s5782,Male,>50K
s5783,Female,<=50K
s5784,Male,<=50K
s5785,Male,<=50K
s5786,Female,<=50K
s5787,Female,<=50K
s5788,Female,<=50K
s5789,Male,>50K
s5790,Female,<=50K
s5791,Female,<=50K
s5792,Male,>50K
s5793,Female,<=50K
s5794,Female,<=50K
s5795,Male,>50K
s5796,Female,<=50K
s5797,Male,>50K
s5798,Male,>50K
s5799,Female,<=50K
s5800,Male,<=50K
s5801,Female,<=50K
s5802,Male,<=50K
s5803,Female,<=50K
s5804,Female,<=50K
s5805,Male,>50K
s5806,Male,<=50K
s5807,Male,<=50K
s5808,Male,<=50K
s5809,Female,<=50K
s5810,Female,<=50K
s5811,Female,<=50K
s5812,Male,<=50K
s5813,Male,>50K
s5814,Female,<=50K
s5815,Female,<=50K
s5816,Female,>50K
s5817,Male,<=50K
s5818,Female,<=50K
s5819,Male,<=50K
s5820,Male,<=50K
s5821,Female,<=50K
s5822,Male,<=50K
s5823,Female,<=50K
s5824,Male,>50K
s5825,Male,<=50K
s5826,Male,<=50K
s5827,Female,<=50K
s5828,Male,<=50K
s5829,Male,<=50K
s5830,Female,<=50K
s5831,Male,>50K
s5832,Female,>50K
s5833,Female,<=50K
s5834,Male,>50K
s5835,Female,<=50K
s5836,Female,<=50K
s5837,Male,<=50K
s5838,Female,<=50K
s5839,Female,<=50K
s5840,Male,<=50K
s5841,Male,>50K
s5842,Female,>50K
s5843,Male,<=50K
s5844,Female,<=50K
s5845,Female,<=50K
s5846,Male,<=50K
s5847,Male,>50K
s5848,Male,<=50K
s5849,Female,<=50K
s5850,Female,<=50K
s5851,Male,<=50K
s5852,Male,<=50K
s5853,Female,<=50K
s5854,Female,<=50K
s5855,Male,<=50K
s5856,Male,<=50K
s5857,Female,<=50K
s5858,Female,<=50K
s5859,Female,<=50K
s5860,Female,<=50K
s5861,Male,>50K
s5862,Female,<=50K
s5863,Male,<=50K
s5864,Female,<=50K
s5865,Female,<=50K
s5866,Female,<=50K
s5867,Female,<=50K
s5868,Male,<=50K
s5869,Male,<=50K
s5870,Female,<=50K
s5871,Female,<=50K
s5872,Male,<=50K
s5873,Female,<=50K
s5874,Male,>50K
s5875,Male,>50K
s5876,Female,<=50K
s5877,Female,>50K
s5878,Male,>50K
s5879,Female,<=50K
s5880,Male,<=50K
s5881,Female,<=50K
s5882,Male,<=50K
s5883,Female,<=50K
s5884,Male,<=50K
s5885,Male,<=50K
s5886,Female,<=50K
s5887,Male,<=50K
s5888,Female,<=50K
s5889,Female,<=50K
s5890,Female,<=50K
s5891,Female,<=50K
s5892,Male,<=50K
s5893,Female,<=50K
s5894,Male,<=50K
s5895,Female,<=50K
s5896,Female,<=50K
s5897,Male,<=50K
s5898,Male,<=50K
s5899,Male,>50K
s5900,Female,<=50K
s5901,Male,>50K
s5902,Male,<=50K
s5903,Male,<=50K
s5904,Female,<=50K
s5905,Female,>50K
s5906,Female,>50K
s5907,Female,>50K
s5908,Male,<=50K
s5909,Female,>50K
s5910,Female,>50K
s5911,Male,>50K
s5912,Female,<=50K
s5913,Female,<=50K
s5914,Female,<=50K
s5915,Female,<=50K
s5916,Female,<=50K
s5917,Female,<=50K
s5918,Female,>50K
s5919,Female,<=50K
s5920,Male,<=50K
s5921,Male,>50K
s5922,Female,>50K
s5923,Male,>50K
s5924,Female,>50K
s5925,Male,>50K
s5926,Male,<=50K
s5927,Male,<=50K
s5928,Male,<=50K
s5929,Male,<=50K
s5930,Female,<=50K
s5931,Female,<=50K
s5932,Male,<=50K
s5933,Male,>50K
s5934,Male,<=50K
s5935,Female,<=50K
s5936,Female,<=50K
s5937,Male,<=50K
s5938,Male,>50K
s5939,Female,<=50K
s5940,Female,<=50K
s5941,Male,<=50K
s5942,Male,<=50K
s5943,Female,<=50K
s5944,Male,<=50K
s5945,Female,>50K
s5946,Male,<=50K
s5947,Female,>50K
s5948,Male,<=50K
s5949,Male,>50K
s5950,Male,<=50K
s5951,Male,<=50K
s5952,Male,>50K
