id,age,workclass,education,marital_status,occupation,relationship,race,hours_per_week
s0351,20,Federal-gov,Some-college,Never-married,Sales,Own-child,White,20
s0352,32,Private,12th,Divorced,Exec-managerial,Not-in-family,White,50
s0353,38,Private,10th,Never-married,Handlers-cleaners,Unmarried,White,40
s0354,46,?,Masters,Never-married,?,Not-in-family,White,65
s0355,64,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,50
s0356,21,Private,Some-college,Never-married,Tech-support,Own-child,White,25
s0357,52,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,40
s0358,48,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,40
s0359,24,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,45
s0360,26,Private,HS-grad,Never-married,Craft-repair,Own-child,White,40
s0361,56,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,40
s0362,20,Private,Some-college,Never-married,Other-service,Own-child,White,20
s0363,56,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,40
s0364,58,Private,9th,Divorced,Adm-clerical,Not-in-family,Black,40
s0365,36,Private,Assoc-voc,Divorced,Machine-op-inspct,Unmarried,White,40
s0366,17,Private,11th,Never-married,Sales,Unmarried,Asian-Pac-Islander,15
s0367,54,?,Some-college,Widowed,?,Unmarried,Amer-Indian-Eskimo,35
s0368,19,Private,Some-college,Never-married,Tech-support,Not-in-family,White,40
s0369,67,?,HS-grad,Never-married,?,Not-in-family,White,35
s0370,40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,50
s0371,51,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,46
s0372,26,Self-emp-inc,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,35
s0373,48,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,40
s0374,28,Private,Some-college,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,40
s0375,56,?,11th,Married-civ-spouse,?,Husband,Other,50
s0376,52,Private,5th-6th,Separated,Priv-house-serv,Other-relative,White,12
s0377,56,?,Some-college,Married-civ-spouse,?,Wife,White,40
s0378,24,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40
s0379,35,Private,HS-grad,Married-civ-spouse,Sales,Husband,Black,40
s0380,61,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,50
s0381,39,?,9th,Married-civ-spouse,?,Wife,White,35
s0382,19,Private,HS-grad,Never-married,Sales,Own-child,White,15
s0383,41,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,45
s0384,17,Private,10th,Never-married,Machine-op-inspct,Own-child,White,40
s0385,44,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,50
s0386,23,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40
s0387,48,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,44
s0388,35,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s0389,24,Private,Bachelors,Never-married,Sales,Own-child,White,40
s0390,24,Private,9th,Never-married,Craft-repair,Not-in-family,White,40
s0391,40,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,45
s0392,28,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,40
s0393,17,Private,9th,Never-married,Other-service,Own-child,White,30
s0394,41,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,40
s0395,28,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,32
s0396,39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,40
s0397,41,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,40
s0398,51,Self-emp-not-inc,Some-college,Divorced,Other-service,Unmarried,White,40
s0399,33,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,40
s0400,25,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40
s0401,17,Private,11th,Never-married,Adm-clerical,Not-in-family,White,40
s0402,25,Private,Bachelors,Never-married,Sales,Not-in-family,White,40
s0403,48,Private,Some-college,Separated,Exec-managerial,Unmarried,White,30
s0404,21,Local-gov,10th,Never-married,Handlers-cleaners,Own-child,White,40
s0405,49,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,40
s0406,51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,50
s0407,62,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,34
s0408,49,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,60
s0409,21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,40
s0410,43,Local-gov,10th,Married-civ-spouse,Craft-repair,Husband,White,40
s0411,48,Private,Some-college,Never-married,Prof-specialty,Not-in-family,Black,40
s0412,48,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,50
s0413,46,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Wife,White,37
s0414,25,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,25
s0415,44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s0416,30,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,45
s0417,18,State-gov,Some-college,Never-married,Exec-managerial,Own-child,White,10
s0418,21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,34
s0419,53,Local-gov,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,40
s0420,17,?,11th,Never-married,?,Own-child,White,20
s0421,22,Private,Bachelors,Never-married,Other-service,Own-child,White,30
s0422,38,?,Masters,Married-civ-spouse,?,Husband,White,54
s0423,34,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,55
s0424,36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,50
s0425,49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,60
s0426,43,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,50
s0427,48,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,50
s0428,58,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Black,40
s0429,25,Private,Some-college,Never-married,Tech-support,Own-child,White,20
s0430,44,Private,Some-college,Separated,Handlers-cleaners,Unmarried,Other,37
s0431,55,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,40
s0432,25,Private,HS-grad,Never-married,Other-service,Unmarried,White,12
s0433,23,Private,10th,Never-married,Handlers-cleaners,Own-child,White,40
s0434,62,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,40
s0435,43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
s0436,31,Private,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,40
s0437,54,Private,1st-4th,Divorced,Handlers-cleaners,Unmarried,White,45
s0438,41,State-gov,HS-grad,Never-married,Sales,Not-in-family,White,40
s0439,39,Private,Bachelors,Divorced,Sales,Not-in-family,White,52
s0440,25,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,45
s0441,29,?,Some-college,Divorced,?,Not-in-family,White,45
s0442,65,Private,Some-college,Widowed,Machine-op-inspct,Not-in-family,White,40
s0443,51,Federal-gov,HS-grad,Separated,Protective-serv,Not-in-family,White,40
s0444,26,?,HS-grad,Never-married,?,Not-in-family,Black,30
s0445,33,Private,7th-8th,Separated,Machine-op-inspct,Own-child,White,40
s0446,36,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,50
s0447,47,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,60
s0448,24,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
s0449,30,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,45
s0450,43,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,50
s0451,57,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,55
s0452,47,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,38
s0453,50,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,32
s0454,33,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,45
s0455,71,Self-emp-inc,11th,Widowed,Exec-managerial,Not-in-family,White,35
s0456,22,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,56
s0457,56,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,40
s0458,48,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,45
s0459,47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40
s0460,42,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,52
s0461,48,State-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,50
s0462,21,State-gov,Bachelors,Never-married,Exec-managerial,Own-child,White,40
s0463,23,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,30
s0464,44,Self-emp-inc,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,39
s0465,31,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,42
s0466,44,State-gov,Masters,Separated,Prof-specialty,Not-in-family,White,40
s0467,44,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,40
s0468,32,Private,Bachelors,Divorced,Other-service,Unmarried,Asian-Pac-Islander,40
s0469,28,Private,Some-college,Never-married,Sales,Own-child,White,45
s0470,26,Federal-gov,HS-grad,Never-married,Other-service,Own-child,Black,25
s0471,59,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,70
s0472,31,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s0473,43,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,40
s0474,19,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,22
s0475,39,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40
s0476,50,Private,HS-grad,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,40
s0477,32,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,40
s0478,34,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40
s0479,64,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40
s0480,22,Private,1st-4th,Never-married,Craft-repair,Not-in-family,Black,65
s0481,37,State-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,17
s0482,18,?,11th,Never-married,?,Own-child,White,8
s0483,40,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,50
s0484,20,Local-gov,Some-college,Never-married,Protective-serv,Own-child,White,35
s0485,52,State-gov,HS-grad,Never-married,Adm-clerical,Unmarried,Black,40
s0486,20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,25
s0487,33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50
s0488,36,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,60
s0489,37,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,48
s0490,45,Local-gov,HS-grad,Never-married,Other-service,Unmarried,Black,40
s0491,37,Private,HS-grad,Married-spouse-absent,Sales,Not-in-family,Black,40
s0492,25,Private,Assoc-voc,Never-married,Handlers-cleaners,Not-in-family,White,38
s0493,34,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,Black,40
s0494,24,Private,HS-grad,Never-married,Other-service,Not-in-family,White,37
s0495,29,Private,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,40
s0496,48,Private,Some-college,Married-spouse-absent,Exec-managerial,Unmarried,Black,30
s0497,18,Private,11th,Never-married,Sales,Other-relative,White,10
s0498,57,Private,HS-grad,Divorced,Sales,Unmarried,White,8
s0499,45,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,60
s0500,44,Federal-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,40
s0501,32,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,25
s0502,28,Private,HS-grad,Divorced,Farming-fishing,Unmarried,White,40
s0503,50,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,60
s0504,63,Private,Masters,Divorced,Prof-specialty,Unmarried,White,45
s0505,27,Private,Some-college,Never-married,Craft-repair,Own-child,White,40
s0506,41,Private,Some-college,Separated,Tech-support,Not-in-family,White,50
s0507,52,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,40
s0508,60,Private,HS-grad,Widowed,Priv-house-serv,Other-relative,Black,40
s0509,56,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,50
s0510,63,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,40
s0511,28,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,40
s0512,58,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,40
s0513,37,Private,Bachelors,Divorced,Sales,Not-in-family,White,35
s0514,44,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,60
s0515,34,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,42
s0516,37,?,10th,Married-civ-spouse,?,Wife,White,5
s0517,53,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
s0518,35,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,50
s0519,27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40
s0520,41,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,45
s0521,37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,30
s0522,19,Private,10th,Never-married,Tech-support,Not-in-family,White,34
s0523,57,Private,10th,Married-civ-spouse,Machine-op-inspct,Wife,White,40
s0524,26,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,40
s0525,20,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,40
s0526,31,Private,HS-grad,Separated,Other-service,Other-relative,Black,40
s0527,56,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,10
s0528,21,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
s0529,33,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,60
s0530,27,Private,Some-college,Divorced,Other-service,Own-child,Black,15
s0531,56,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
s0532,46,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,40
s0533,32,Private,Some-college,Married-civ-spouse,Sales,Wife,White,44
s0534,30,Private,HS-grad,Separated,Other-service,Unmarried,Black,40
s0535,36,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,40
s0536,47,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40
s0537,28,Private,HS-grad,Never-married,Sales,Other-relative,White,32
s0538,56,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,40
s0539,36,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,45
s0540,27,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,50
s0541,49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,30
s0542,69,?,HS-grad,Married-civ-spouse,?,Husband,White,14
s0543,43,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,25
s0544,24,Private,Bachelors,Never-married,Other-service,Not-in-family,White,42
s0545,39,Private,Preschool,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,50
s0546,36,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,44
s0547,35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
s0548,41,Private,HS-grad,Widowed,Sales,Not-in-family,White,55
s0549,34,Private,11th,Married-civ-spouse,Farming-fishing,Husband,White,70
s0550,17,?,11th,Never-married,?,Own-child,White,15
s0551,77,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,16
s0552,37,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,40
s0553,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s0554,26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s0555,49,Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,42
s0556,46,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,40
s0557,21,Private,HS-grad,Divorced,Other-service,Unmarried,White,40
s0558,19,Private,Some-college,Never-married,Sales,Own-child,White,22
s0559,54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s0560,29,Federal-gov,Bachelors,Never-married,Adm-clerical,Own-child,Black,38
s0561,29,Private,11th,Divorced,Adm-clerical,Unmarried,White,40
s0562,54,Local-gov,Some-college,Separated,Tech-support,Own-child,White,40
s0563,55,Private,Some-college,Married-civ-spouse,Sales,Husband,White,40
s0564,18,?,Some-college,Never-married,?,Own-child,Asian-Pac-Islander,5
s0565,44,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40
s0566,26,Private,HS-grad,Never-married,Other-service,Own-child,White,40
s0567,37,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,45
s0568,62,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,35
s0569,20,Private,Some-college,Never-married,Farming-fishing,Own-child,Black,45
s0570,46,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,45
s0571,19,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,35
s0572,24,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,35
s0573,31,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,40
s0574,29,Private,Bachelors,Never-married,Sales,Not-in-family,White,40
s0575,20,Federal-gov,Some-college,Never-married,Adm-clerical,Own-child,Black,40
s0576,32,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,50
s0577,24,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Wife,White,40
s0578,51,Private,10th,Divorced,Machine-op-inspct,Not-in-family,White,40
s0579,51,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40
s0580,30,Private,9th,Married-civ-spouse,Machine-op-inspct,Wife,White,40
s0581,35,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s0582,55,?,HS-grad,Widowed,?,Not-in-family,White,42
s0583,49,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,48
s0584,38,Private,1st-4th,Widowed,Other-service,Unmarried,White,12
s0585,21,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,40
s0586,35,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,40
s0587,52,Private,10th,Divorced,Machine-op-inspct,Not-in-family,White,40
s0588,38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,43
s0589,35,Private,HS-grad,Divorced,Adm-clerical,Own-child,White,17
s0590,29,Private,HS-grad,Never-married,Transport-moving,Other-relative,White,40
s0591,39,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,55
s0592,36,?,HS-grad,Separated,?,Not-in-family,White,30
s0593,38,Private,Bachelors,Married-spouse-absent,Craft-repair,Not-in-family,White,50
s0594,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,40
s0595,61,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,50
s0596,45,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,60
s0597,39,Private,HS-grad,Divorced,Other-service,Unmarried,White,58
s0598,51,Self-emp-not-inc,Doctorate,Married-civ-spouse,Farming-fishing,Husband,White,60
s0599,71,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,40
s0600,24,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,40
s0601,26,?,Some-college,Never-married,?,Own-child,White,20
s0602,35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,60
