id,age,workclass,education,marital_status,occupation,relationship,race,hours_per_week
371,42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,50
372,23,Local-gov,Some-college,Separated,Exec-managerial,Unmarried,Black,40
373,40,Federal-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,40
374,32,Private,Some-college,Divorced,Sales,Unmarried,White,40
375,49,Private,HS-grad,Separated,Sales,Not-in-family,White,40
376,34,Private,9th,Separated,Farming-fishing,Unmarried,Black,40
377,34,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,30
378,37,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,40
379,36,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,40
380,56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
381,25,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,34
382,34,Private,11th,Divorced,Other-service,Not-in-family,White,70
383,22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,40
384,25,?,Some-college,Never-married,?,Not-in-family,Amer-Indian-Eskimo,20
385,39,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,40
386,49,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,55
387,59,Private,Some-college,Married-civ-spouse,Sales,Husband,White,40
388,43,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,20
389,34,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,40
390,30,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,50
391,80,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,40
392,52,Federal-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,40
393,18,?,11th,Never-married,?,Own-child,White,6
394,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,20
395,25,Private,HS-grad,Divorced,Sales,Unmarried,White,40
396,47,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,60
397,22,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,40
398,31,Private,Assoc-voc,Never-married,Adm-clerical,Unmarried,Black,40
399,43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,40
400,36,Private,12th,Never-married,Exec-managerial,Not-in-family,White,50
401,25,Private,Some-college,Separated,Adm-clerical,Unmarried,White,40
402,23,Private,HS-grad,Never-married,Other-service,Own-child,White,40
403,45,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,35
404,49,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,40
405,31,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,40
406,50,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,70
407,37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,60
408,24,?,Bachelors,Never-married,?,Own-child,White,40
409,27,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,40
410,76,?,HS-grad,Married-civ-spouse,?,Husband,White,20
411,22,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,15
412,40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,37
413,45,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,51
414,34,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,45
415,32,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,10
416,40,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,50
417,35,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40
418,17,Private,HS-grad,Never-married,Sales,Own-child,White,20
419,56,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
420,24,Private,HS-grad,Separated,Other-service,Unmarried,White,25
421,53,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,45
422,23,Private,HS-grad,Divorced,Priv-house-serv,Unmarried,White,40
423,30,State-gov,HS-grad,Divorced,Protective-serv,Not-in-family,White,40
424,44,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,40
425,61,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,40
426,26,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,40
427,44,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,50
428,36,Private,Some-college,Never-married,Protective-serv,Unmarried,Black,40
429,21,Private,9th,Never-married,Craft-repair,Own-child,White,30
430,33,Private,Assoc-voc,Divorced,Sales,Not-in-family,White,40
431,21,Local-gov,Some-college,Never-married,Protective-serv,Own-child,White,48
432,34,Private,HS-grad,Divorced,Transport-moving,Own-child,White,40
433,42,Private,HS-grad,Divorced,Sales,Not-in-family,White,47
434,28,Private,Some-college,Never-married,Adm-clerical,Own-child,White,26
435,57,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,40
436,17,Private,11th,Never-married,Other-service,Own-child,White,20
437,43,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,60
438,60,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,40
439,43,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,50
440,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,45
441,25,Private,11th,Separated,Craft-repair,Own-child,White,40
442,46,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,45
443,48,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,50
444,57,Private,10th,Widowed,Transport-moving,Not-in-family,White,40
445,26,Private,Some-college,Divorced,Adm-clerical,Own-child,White,40
446,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
447,49,Self-emp-inc,Some-college,Divorced,Sales,Not-in-family,White,25
448,55,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40
449,33,Self-emp-not-inc,HS-grad,Never-married,Prof-specialty,Not-in-family,White,40
450,44,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,50
451,41,?,HS-grad,Divorced,?,Not-in-family,White,40
452,38,Local-gov,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,40
453,37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,40
454,76,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,8
455,29,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,15
456,65,Private,Masters,Married-civ-spouse,Sales,Husband,White,40
457,37,Private,HS-grad,Separated,Handlers-cleaners,Not-in-family,White,48
458,17,Private,10th,Never-married,Other-service,Other-relative,White,40
459,30,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,40
460,46,?,Masters,Married-civ-spouse,?,Husband,White,20
461,18,Private,11th,Never-married,Craft-repair,Own-child,White,30
462,48,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,38
463,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,20
464,57,Private,HS-grad,Divorced,Other-service,Not-in-family,White,40
465,77,Self-emp-not-inc,Bachelors,Widowed,Prof-specialty,Not-in-family,White,20
466,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
467,27,Federal-gov,HS-grad,Never-married,Tech-support,Own-child,White,40
468,63,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
469,42,Private,HS-grad,Never-married,Other-service,Unmarried,Black,28
470,36,Private,9th,Never-married,Handlers-cleaners,Own-child,White,40
471,22,?,HS-grad,Never-married,?,Other-relative,White,40
472,71,Private,HS-grad,Divorced,Other-service,Not-in-family,White,16
473,27,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Other,40
474,27,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,40
475,38,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,40
476,33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,50
477,29,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,40
478,31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,50
479,33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
480,42,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,50
481,38,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40
482,37,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,15
483,33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,25
484,40,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,50
485,31,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,40
486,36,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,60
487,33,Self-emp-not-inc,Some-college,Never-married,Sales,Not-in-family,White,65
488,42,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,40
489,58,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,40
490,18,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,40
491,49,Private,7th-8th,Never-married,Farming-fishing,Not-in-family,White,40
492,49,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
493,27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,60
494,35,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,40
495,26,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,40
496,29,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40
497,40,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,48
498,35,?,11th,Separated,?,Not-in-family,White,60
499,33,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,38
500,40,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,40
501,42,Private,11th,Married-civ-spouse,Other-service,Husband,White,40
502,27,?,9th,Never-married,?,Own-child,White,40
503,24,Private,HS-grad,Never-married,Other-service,Own-child,White,25
504,20,Private,HS-grad,Never-married,Other-service,Own-child,White,40
505,38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,55
506,62,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,50
507,30,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,40
508,35,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,60
509,50,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,40
510,44,Private,1st-4th,Married-civ-spouse,Transport-moving,Wife,White,60
511,33,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,40
512,41,State-gov,Prof-school,Widowed,Prof-specialty,Not-in-family,Other,52
513,29,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,40
514,68,Private,Assoc-voc,Widowed,Exec-managerial,Not-in-family,White,40
515,41,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,50
516,29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,45
517,57,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,45
518,35,Self-emp-not-inc,10th,Married-civ-spouse,Other-service,Wife,White,2
519,20,Private,Some-college,Never-married,Transport-moving,Own-child,White,40
520,53,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,30
521,24,Private,Some-college,Never-married,Craft-repair,Own-child,White,15
522,25,Local-gov,HS-grad,Never-married,Other-service,Own-child,White,35
523,25,Private,5th-6th,Never-married,Machine-op-inspct,Other-relative,White,40
524,61,?,HS-grad,Married-civ-spouse,?,Husband,White,6
525,48,Self-emp-not-inc,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,Black,40
526,34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50
527,17,?,10th,Never-married,?,Own-child,White,40
528,62,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,42
529,34,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,65
530,56,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,40
531,29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,45
532,29,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,40
533,19,Without-pay,HS-grad,Never-married,Other-service,Own-child,White,10
534,22,?,Some-college,Never-married,?,Own-child,White,36
535,24,Private,Some-college,Divorced,Sales,Not-in-family,White,40
536,44,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
537,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,40
538,29,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,40
539,57,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,50
540,56,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,50
541,20,Private,HS-grad,Never-married,Sales,Own-child,Asian-Pac-Islander,24
542,23,Private,Some-college,Never-married,Sales,Own-child,White,25
543,17,Self-emp-inc,10th,Never-married,Sales,Own-child,White,15
544,19,?,Some-college,Never-married,?,Own-child,White,30
545,35,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,40
546,42,State-gov,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,Black,40
547,30,Private,Some-college,Separated,Adm-clerical,Unmarried,Black,40
548,63,?,11th,Married-civ-spouse,?,Husband,White,40
549,51,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,80
550,20,State-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,20
551,63,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Unmarried,White,10
552,31,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,40
553,50,State-gov,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,52
554,25,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40
555,37,Self-emp-inc,Bachelors,Never-married,Other-service,Not-in-family,White,50
556,43,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,56
557,26,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,40
558,38,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,45
559,33,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,50
560,43,Private,Some-college,Married-civ-spouse,Sales,Husband,White,70
561,40,Local-gov,HS-grad,Never-married,Adm-clerical,Other-relative,Black,40
562,39,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,40
563,30,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,40
564,47,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,55
565,47,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,36
566,49,?,HS-grad,Married-civ-spouse,?,Wife,White,15
567,45,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,70
568,49,Private,Some-college,Divorced,Tech-support,Other-relative,White,35
569,27,Private,HS-grad,Never-married,Other-service,Not-in-family,White,30
570,34,Private,10th,Never-married,Other-service,Not-in-family,White,30
571,31,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,60
572,45,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,45
573,29,Private,7th-8th,Divorced,Craft-repair,Unmarried,White,55
574,53,Private,12th,Married-spouse-absent,Handlers-cleaners,Not-in-family,Other,56
575,32,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,55
576,30,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50
577,62,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,6
578,30,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,45
579,44,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,40
580,24,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,55
581,49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,60
582,29,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40
583,25,Private,Some-college,Never-married,Other-service,Not-in-family,White,25
584,36,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,30
585,43,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,60
586,27,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,40
587,59,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,25
588,34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
589,47,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,72
590,50,Self-emp-not-inc,Doctorate,Divorced,Sales,Not-in-family,White,64
591,22,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,40
592,24,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,White,40
593,57,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,50
594,22,Private,HS-grad,Never-married,Craft-repair,Own-child,White,40
595,22,Private,11th,Divorced,Sales,Other-relative,White,25
596,35,Self-emp-not-inc,1st-4th,Married-civ-spouse,Exec-managerial,Husband,White,65
597,33,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,40
598,34,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,50
599,53,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,72
600,58,State-gov,HS-grad,Never-married,Tech-support,Own-child,Black,40
601,28,Private,Some-college,Never-married,Sales,Not-in-family,White,40
602,45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
603,20,Private,Some-college,Never-married,Other-service,Own-child,White,36
604,35,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,40
605,19,Private,Some-college,Never-married,Other-service,Own-child,White,35
606,19,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,White,50
607,31,State-gov,HS-grad,Married-civ-spouse,Sales,Husband,White,40
608,36,Private,10th,Divorced,Sales,Own-child,White,40
609,38,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,40
610,48,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,65
611,41,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,40
612,21,?,Some-college,Never-married,?,Not-in-family,White,45
613,44,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40
614,37,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,40
