id,sex,income
5294,Male,>50K
5295,Male,<=50K
5296,Male,<=50K
5297,Male,<=50K
5298,Male,<=50K
5299,Female,<=50K
5300,Female,>50K
5301,Male,<=50K
5302,Female,<=50K
5303,Male,<=50K
5304,Male,<=50K
5305,Male,>50K
5306,Male,<=50K
5307,Male,>50K
5308,Female,<=50K
5309,Male,<=50K
5310,Female,<=50K
5311,Female,<=50K
5312,Male,<=50K
5313,Male,<=50K
5314,Female,<=50K
5315,Female,<=50K
5316,Male,<=50K
5317,Female,<=50K
5318,Male,<=50K
5319,Male,>50K
5320,Male,<=50K
5321,Female,<=50K
5322,Female,<=50K
5323,Female,<=50K
5324,Male,>50K
5325,Male,<=50K
5326,Male,<=50K
5327,Male,<=50K
5328,Male,>50K
5329,Male,>50K
5330,Male,<=50K
5331,Male,<=50K
5332,Male,<=50K
5333,Male,>50K
5334,Female,<=50K
5335,Male,<=50K
5336,Female,<=50K
5337,Female,<=50K
5338,Male,<=50K
5339,Male,>50K
5340,Female,<=50K
5341,Female,<=50K
5342,Female,<=50K
5343,Male,<=50K
5344,Male,<=50K
5345,Female,<=50K
5346,Female,<=50K
5347,Male,<=50K
5348,Male,>50K
5349,Male,<=50K
5350,Male,<=50K
5351,Female,<=50K
5352,Male,<=50K
5353,Female,<=50K
5354,Female,<=50K
5355,Male,>50K
5356,Male,<=50K
5357,Male,>50K
5358,Male,<=50K
5359,Male,>50K
5360,Female,<=50K
5361,Female,<=50K
5362,Male,<=50K
5363,Female,<=50K
5364,Female,<=50K
5365,Male,>50K
5366,Male,<=50K
5367,Male,>50K
5368,Male,<=50K
5369,Female,<=50K
5370,Male,>50K
5371,Male,<=50K
5372,Male,<=50K
5373,Male,>50K
5374,Male,>50K
5375,Male,>50K
5376,Male,<=50K
5377,Female,<=50K
5378,Male,<=50K
5379,Male,>50K
5380,Female,<=50K
5381,Male,<=50K
5382,Female,<=50K
5383,Male,<=50K
5384,Male,<=50K
5385,Male,<=50K
5386,Female,<=50K
5387,Male,<=50K
5388,Female,<=50K
5389,Male,>50K
5390,Female,>50K
5391,Male,<=50K
5392,Male,<=50K
5393,Male,>50K
5394,Female,<=50K
5395,Male,>50K
5396,Male,<=50K
5397,Male,>50K
5398,Female,<=50K
5399,Male,<=50K
5400,Male,<=50K
5401,Male,<=50K
5402,Male,>50K
5403,Male,<=50K
5404,Male,<=50K
5405,Male,<=50K
5406,Male,<=50K
5407,Male,<=50K
5408,Female,<=50K
5409,Female,<=50K
5410,Male,>50K
5411,Male,<=50K
5412,Male,<=50K
5413,Male,<=50K
5414,Male,<=50K
5415,Male,<=50K
5416,Male,<=50K
5417,Female,>50K
5418,Male,<=50K
5419,Male,<=50K
5420,Male,>50K
5421,Male,>50K
5422,Female,<=50K
5423,Female,>50K
5424,Male,<=50K
5425,Female,<=50K
5426,Male,<=50K
5427,Male,<=50K
5428,Female,<=50K
5429,Male,<=50K
5430,Female,<=50K
5431,Male,<=50K
5432,Male,<=50K
5433,Male,<=50K
5434,Female,<=50K
5435,Female,<=50K
5436,Male,<=50K
5437,Female,<=50K
5438,Female,<=50K
5439,Female,<=50K
5440,Male,>50K
5441,Female,<=50K
5442,Male,>50K
5443,Male,<=50K
5444,Female,<=50K
5445,Male,<=50K
5446,Female,<=50K
5447,Female,<=50K
5448,Male,>50K
5449,Male,>50K
5450,Female,<=50K
5451,Female,<=50K
5452,Male,<=50K
5453,Female,<=50K
5454,Female,<=50K
5455,Male,>50K
5456,Male,<=50K
5457,Male,<=50K
5458,Male,<=50K
5459,Female,>50K
5460,Male,<=50K
5461,Male,<=50K
5462,Male,<=50K
5463,Male,<=50K
5464,Male,>50K
5465,Female,<=50K
5466,Male,<=50K
5467,Female,>50K
5468,Male,<=50K
5469,Male,<=50K
5470,Male,>50K
5471,Female,>50K
5472,Male,>50K
5473,Female,<=50K
5474,Female,<=50K
5475,Male,>50K
5476,Male,>50K
5477,Male,<=50K
5478,Male,<=50K
5479,Male,>50K
5480,Male,<=50K
5481,Male,>50K
5482,Male,<=50K
5483,Male,>50K
5484,Male,<=50K
5485,Male,<=50K
5486,Male,>50K
5487,Male,<=50K
5488,Male,>50K
5489,Male,>50K
5490,Female,>50K
5491,Male,<=50K
5492,Male,<=50K
5493,Male,<=50K
5494,Male,<=50K
5495,Male,<=50K
5496,Male,>50K
5497,Male,<=50K
5498,Male,<=50K
5499,Female,<=50K
5500,Male,<=50K
5501,Female,<=50K
5502,Female,<=50K
5503,Female,<=50K
5504,Female,<=50K
5505,Male,<=50K
5506,Male,<=50K
5507,Female,<=50K
5508,Male,>50K
5509,Female,<=50K
5510,Male,<=50K
5511,Female,<=50K
5512,Male,>50K
5513,Male,>50K
5514,Male,>50K
5515,Female,<=50K
5516,Female,<=50K
5517,Male,>50K
5518,Male,<=50K
5519,Male,<=50K
5520,Male,<=50K
5521,Male,<=50K
5522,Female,>50K
5523,Male,>50K
5524,Female,<=50K
5525,Female,<=50K
5526,Male,<=50K
5527,Female,<=50K
5528,Female,<=50K
5529,Male,<=50K
5530,Male,>50K
5531,Male,<=50K
5532,Male,<=50K
5533,Female,<=50K
5534,Male,<=50K
5535,Female,<=50K
5536,Male,>50K
5537,Female,<=50K
5538,Male,<=50K
5539,Male,<=50K
5540,Male,<=50K
5541,Male,>50K
5542,Female,<=50K
5543,Female,<=50K
5544,Female,<=50K
5545,Male,>50K
5546,Female,<=50K
5547,Male,<=50K
5548,Female,<=50K
5549,Male,<=50K
5550,Female,<=50K
5551,Male,>50K
5552,Male,<=50K
5553,Male,<=50K
5554,Female,<=50K
5555,Male,>50K
5556,Female,<=50K
5557,Male,>50K
5558,Female,<=50K
5559,Female,<=50K
5560,Female,<=50K
5561,Male,<=50K
5562,Male,<=50K
5563,Female,<=50K
5564,Female,<=50K
5565,Male,<=50K
5566,Male,<=50K
5567,Male,<=50K
5568,Male,<=50K
5569,Male,>50K
5570,Female,<=50K
5571,Female,<=50K
5572,Male,<=50K
5573,Male,<=50K
5574,Male,<=50K
5575,Male,<=50K
5576,Male,<=50K
5577,Female,<=50K
5578,Female,<=50K
5579,Male,>50K
5580,Male,<=50K
5581,Male,<=50K
5582,Male,<=50K
5583,Male,>50K
5584,Female,<=50K
5585,Male,<=50K
5586,Male,<=50K
5587,Female,>50K
5588,Male,<=50K
5589,Male,<=50K
5590,Male,>50K
5591,Male,>50K
5592,Male,>50K
5593,Male,<=50K
5594,Male,<=50K
5595,Male,>50K
5596,Male,<=50K
5597,Male,>50K
5598,Male,>50K
5599,Male,>50K
5600,Male,<=50K
5601,Male,>50K
5602,Female,<=50K
5603,Male,<=50K
5604,Male,<=50K
5605,Male,<=50K
5606,Female,<=50K
5607,Male,<=50K
5608,Male,<=50K
5609,Male,<=50K
5610,Male,>50K
5611,Male,<=50K
5612,Female,>50K
5613,Male,<=50K
5614,Male,<=50K
5615,Female,<=50K
5616,Female,<=50K
5617,Male,<=50K
5618,Male,<=50K
5619,Female,<=50K
5620,Male,<=50K
5621,Male,>50K
5622,Female,<=50K
5623,Female,<=50K
5624,Male,<=50K
5625,Male,>50K
5626,Female,>50K
5627,Male,<=50K
5628,Female,>50K
5629,Male,<=50K
5630,Male,<=50K
5631,Male,<=50K
5632,Male,<=50K
5633,Female,<=50K
5634,Male,>50K
5635,Male,<=50K
5636,Female,>50K
5637,Female,>50K
5638,Male,<=50K
5639,Male,<=50K
5640,Male,<=50K
5641,Male,<=50K
5642,Male,<=50K
5643,Female,<=50K
5644,Male,<=50K
5645,Female,<=50K
5646,Male,>50K
5647,Male,<=50K
5648,Female,<=50K
5649,Female,<=50K
5650,Male,<=50K
5651,Male,>50K
5652,Male,<=50K
5653,Male,>50K
5654,Male,<=50K
5655,Male,<=50K
5656,Male,<=50K
5657,Female,<=50K
5658,Male,<=50K
5659,Male,<=50K
5660,Male,>50K
5661,Male,<=50K
5662,Female,<=50K
5663,Male,<=50K
5664,Male,>50K
5665,Female,<=50K
5666,Male,>50K
5667,Female,<=50K
5668,Male,>50K
5669,Male,>50K
5670,Male,<=50K
5671,Male,>50K
5672,Male,>50K
5673,Female,<=50K
5674,Male,>50K
5675,Male,>50K
5676,Male,<=50K
5677,Male,<=50K
5678,Male,<=50K
5679,Male,<=50K
5680,Male,<=50K
5681,Male,>50K
5682,Male,>50K
5683,Male,>50K
5684,Male,<=50K
5685,Female,<=50K
5686,Male,>50K
5687,Male,<=50K
5688,Male,<=50K
5689,Male,<=50K
5690,Male,<=50K
5691,Male,>50K
5692,Male,<=50K
5693,Male,<=50K
5694,Male,<=50K
5695,Male,<=50K
5696,Female,<=50K
5697,Male,<=50K
5698,Male,<=50K
5699,Female,<=50K
5700,Male,<=50K
5701,Male,<=50K
5702,Male,<=50K
5703,Male,<=50K
5704,Male,>50K
5705,Male,<=50K
5706,Male,<=50K
5707,Female,<=50K
5708,Male,>50K
5709,Male,>50K
5710,Female,<=50K
5711,Female,<=50K
5712,Female,<=50K
5713,Male,<=50K
5714,Male,>50K
5715,Male,>50K
5716,Male,<=50K
5717,Female,<=50K
5718,Female,<=50K
5719,Female,<=50K
5720,Male,<=50K
5721,Female,<=50K
5722,Male,>50K
5723,Male,<=50K
5724,Female,<=50K
5725,Male,<=50K
5726,Male,<=50K
5727,Male,>50K
5728,Male,<=50K
5729,Male,<=50K
5730,Male,<=50K
5731,Female,<=50K
5732,Male,<=50K
5733,Male,<=50K
5734,Male,<=50K
5735,Male,<=50K
5736,Female,<=50K
5737,Male,<=50K
5738,Male,>50K
5739,Male,<=50K
5740,Female,<=50K
5741,Female,<=50K
5742,Male,<=50K
5743,Male,<=50K
5744,Male,>50K
5745,Male,<=50K
5746,Male,<=50K
5747,Female,<=50K
5748,Female,>50K
5749,Female,<=50K
5750,Male,<=50K
5751,Male,>50K
5752,Male,<=50K
5753,Male,<=50K
5754,Male,>50K
5755,Male,<=50K
5756,Male,<=50K
5757,Male,<=50K
5758,Male,>50K
5759,Male,>50K
5760,Male,>50K
5761,Female,<=50K
5762,Female,<=50K
5763,Male,<=50K
5764,Female,<=50K
5765,Male,<=50K
5766,Male,<=50K
5767,Male,<=50K
5768,Female,<=50K
5769,Male,<=50K
5770,Female,<=50K
5771,Male,<=50K
5772,Female,<=50K
5773,Male,<=50K
5774,Male,<=50K
5775,Male,>50K
5776,Female,<=50K
5777,Male,<=50K
5778,Male,<=50K
5779,Female,>50K
5780,Male,<=50K
5781,Male,<=50K
5782,Female,>50K
5783,Male,<=50K
5784,Male,>50K
5785,Female,<=50K
5786,Female,>50K
5787,Male,<=50K
5788,Male,<=50K
5789,Male,<=50K
5790,Female,>50K
5791,Male,<=50K
5792,Male,<=50K
5793,Male,>50K
5794,Female,<=50K
5795,Female,<=50K
5796,Female,<=50K
5797,Female,<=50K
5798,Male,<=50K
5799,Female,<=50K
5800,Male,<=50K
5801,Male,<=50K
5802,Male,<=50K
5803,Female,>50K
5804,Male,<=50K
5805,Female,<=50K
5806,Male,>50K
5807,Male,<=50K
5808,Male,>50K
5809,Male,>50K
5810,Male,<=50K
5811,Female,<=50K
5812,Male,<=50K
5813,Male,<=50K
5814,Male,<=50K
5815,Male,>50K
5816,Female,<=50K
5817,Female,>50K
5818,Female,<=50K
5819,Female,<=50K
5820,Male,>50K
5821,Female,<=50K
5822,Male,<=50K
5823,Male,<=50K
5824,Male,>50K
5825,Female,<=50K
5826,Male,<=50K
5827,Female,<=50K
5828,Male,>50K
5829,Male,<=50K
5830,Male,<=50K
5831,Female,<=50K
5832,Male,>50K
5833,Female,<=50K
5834,Male,<=50K
5835,Female,<=50K
5836,Male,<=50K
5837,Male,<=50K
5838,Female,<=50K
5839,Male,>50K
5840,Male,<=50K
5841,Male,<=50K
5842,Male,<=50K
5843,Male,<=50K
5844,Male,<=50K
5845,Male,>50K
5846,Male,<=50K
5847,Male,>50K
5848,Male,>50K
5849,Male,<=50K
5850,Female,<=50K
5851,Female,>50K
5852,Male,<=50K
5853,Male,<=50K
5854,Male,<=50K
5855,Male,>50K
5856,Female,<=50K
5857,Male,<=50K
5858,Male,>50K
5859,Male,<=50K
5860,Male,>50K
5861,Male,>50K
5862,Male,<=50K
5863,Male,<=50K
5864,Male,>50K
5865,Male,<=50K
5866,Male,<=50K
5867,Female,<=50K
5868,Female,<=50K
5869,Male,<=50K
5870,Male,<=50K
5871,Male,>50K
5872,Female,>50K
5873,Male,>50K
5874,Male,>50K
5875,Male,>50K
5876,Male,>50K
5877,Male,<=50K
5878,Male,>50K
5879,Male,<=50K
5880,Female,<=50K
5881,Female,<=50K
5882,Female,>50K
5883,Male,<=50K
5884,Female,<=50K
5885,Male,>50K
5886,Male,<=50K
5887,Female,<=50K
5888,Female,<=50K
5889,Female,>50K
5890,Female,<=50K
5891,Female,>50K
5892,Male,<=50K
5893,Male,<=50K
5894,Female,<=50K
5895,Male,<=50K
5896,Female,>50K
5897,Female,<=50K
5898,Male,<=50K
5899,Female,<=50K
5900,Male,<=50K
5901,Male,>50K
5902,Male,>50K
5903,Female,<=50K
5904,Male,<=50K
5905,Male,<=50K
5906,Male,>50K
5907,Male,>50K
5908,Male,>50K
5909,Male,<=50K
5910,Female,<=50K
5911,Female,<=50K
5912,Male,>50K
5913,Male,<=50K
5914,Female,>50K
5915,Female,<=50K
5916,Male,>50K
5917,Male,<=50K
5918,Male,>50K
5919,Male,>50K
5920,Female,<=50K
5921,Male,<=50K
5922,Male,<=50K
5923,Male,<=50K
5924,Male,<=50K
5925,Female,<=50K
5926,Male,<=50K
5927,Male,<=50K
5928,Female,<=50K
5929,Male,>50K
5930,Male,<=50K
5931,Female,>50K
5932,Female,<=50K
5933,Female,<=50K
5934,Female,<=50K
5935,Female,<=50K
5936,Male,>50K
5937,Male,<=50K
5938,Male,>50K
5939,Male,<=50K
5940,Female,<=50K
5941,Male,<=50K
5942,Female,<=50K
5943,Male,>50K
5944,Female,<=50K
5945,Female,<=50K
5946,Female,<=50K
5947,Male,<=50K
5948,Male,<=50K
5949,Male,<=50K
5950,Male,<=50K
5951,Male,<=50K
5952,Male,<=50K
5953,Female,>50K
5954,Male,<=50K
5955,Male,<=50K
5956,Male,<=50K
5957,Female,<=50K
5958,Male,>50K
5959,Female,<=50K
5960,Female,<=50K
5961,Male,>50K
5962,Female,<=50K
5963,Female,>50K
5964,Male,>50K
5965,Female,<=50K
5966,Male,>50K
5967,Female,<=50K
5968,Male,>50K
5969,Male,<=50K
5970,Male,>50K
5971,Male,<=50K
5972,Male,<=50K
5973,Female,<=50K
5974,Male,<=50K
5975,Male,<=50K
5976,Male,>50K
5977,Male,<=50K
5978,Male,>50K
5979,Female,<=50K
5980,Female,<=50K
5981,Male,<=50K
5982,Male,<=50K
5983,Male,>50K
5984,Female,<=50K
5985,Female,<=50K
5986,Male,>50K
5987,Female,<=50K
5988,Female,>50K
5989,Female,>50K
5990,Male,<=50K
5991,Male,<=50K
5992,Male,<=50K
5993,Male,<=50K
5994,Male,>50K
5995,Male,<=50K
5996,Male,>50K
5997,Female,<=50K
5998,Male,>50K
5999,Male,<=50K
6000,Male,<=50K
6001,Male,>50K
6002,Male,<=50K
6003,Female,<=50K
6004,Male,<=50K
6005,Female,<=50K
6006,Female,<=50K
6007,Female,<=50K
6008,Male,<=50K
6009,Male,<=50K
6010,Male,<=50K
6011,Male,<=50K
6012,Male,<=50K
6013,Male,>50K
6014,Female,<=50K
6015,Male,<=50K
6016,Male,<=50K
6017,Female,<=50K
6018,Male,<=50K
6019,Male,>50K
6020,Male,>50K
6021,Male,>50K
6022,Male,<=50K
6023,Male,<=50K
6024,Male,<=50K
6025,Female,<=50K
6026,Female,<=50K
6027,Male,<=50K
6028,Male,<=50K
6029,Male,>50K
6030,Male,<=50K
6031,Male,<=50K
6032,Male,>50K
6033,Female,<=50K
6034,Male,<=50K
6035,Male,<=50K
6036,Female,<=50K
6037,Male,<=50K
6038,Male,>50K
6039,Male,<=50K
6040,Male,<=50K
6041,Male,>50K
6042,Female,<=50K
6043,Female,<=50K
6044,Female,>50K
6045,Male,<=50K
6046,Female,<=50K
6047,Male,<=50K
6048,Male,<=50K
6049,Male,>50K
6050,Male,>50K
6051,Male,<=50K
6052,Male,<=50K
6053,Male,<=50K
6054,Male,<=50K
6055,Male,>50K
6056,Male,<=50K
6057,Female,>50K
6058,Female,<=50K
6059,Male,<=50K
6060,Female,<=50K
6061,Male,<=50K
6062,Female,<=50K
6063,Female,<=50K
6064,Male,<=50K
6065,Male,>50K
6066,Male,>50K
6067,Male,>50K
6068,Male,<=50K
6069,Male,<=50K
6070,Male,<=50K
6071,Male,>50K
6072,Male,<=50K
6073,Male,<=50K
6074,Female,<=50K
6075,Male,>50K
6076,Female,<=50K
6077,Female,>50K
6078,Male,>50K
6079,Male,<=50K
6080,Female,<=50K
6081,Male,>50K
6082,Male,<=50K
6083,Male,<=50K
6084,Female,<=50K
6085,Male,>50K
6086,Male,>50K
6087,Female,<=50K
6088,Male,>50K
6089,Male,>50K
6090,Male,<=50K
6091,Male,<=50K
6092,Male,<=50K
6093,Male,>50K
6094,Female,<=50K
6095,Female,<=50K
6096,Female,<=50K
6097,Female,<=50K
6098,Male,<=50K
6099,Male,<=50K
6100,Male,<=50K
6101,Male,>50K
6102,Female,<=50K
6103,Male,<=50K
6104,Male,<=50K
6105,Male,>50K
6106,Male,<=50K
6107,Female,<=50K
6108,Male,>50K
6109,Male,<=50K
6110,Female,<=50K
6111,Male,>50K
6112,Male,<=50K
6113,Male,<=50K
6114,Male,<=50K
6115,Male,>50K
6116,Female,<=50K
6117,Male,<=50K
6118,Male,>50K
6119,Male,<=50K
6120,Male,<=50K
6121,Female,<=50K
6122,Female,>50K
6123,Female,<=50K
6124,Male,<=50K
6125,Female,<=50K
6126,Female,>50K
6127,Male,>50K
6128,Male,<=50K
6129,Male,>50K
6130,Female,<=50K
6131,Male,<=50K
6132,Female,<=50K
6133,Male,<=50K
6134,Male,<=50K
6135,Male,<=50K
6136,Male,<=50K
6137,Male,<=50K
6138,Female,<=50K
6139,Female,<=50K
6140,Male,>50K
6141,Male,<=50K
6142,Male,<=50K
6143,Male,<=50K
6144,Female,<=50K
6145,Male,>50K
6146,Male,<=50K
6147,Male,<=50K
6148,Female,<=50K
6149,Male,>50K
6150,Female,<=50K
6151,Female,<=50K
6152,Male,<=50K
6153,Female,<=50K
6154,Female,<=50K
6155,Female,<=50K
6156,Male,<=50K
6157,Male,<=50K
6158,Male,<=50K
6159,Male,>50K
6160,Female,>50K
6161,Male,<=50K
6162,Male,<=50K
6163,Female,<=50K
6164,Male,<=50K
6165,Male,<=50K
6166,Male,>50K
6167,Male,>50K
6168,Female,<=50K
6169,Female,<=50K
6170,Male,<=50K
6171,Male,<=50K
6172,Female,<=50K
6173,Male,>50K
6174,Male,<=50K
6175,Female,<=50K
6176,Female,<=50K
6177,Female,<=50K
6178,Male,<=50K
6179,Female,>50K
6180,Female,<=50K
6181,Male,<=50K
6182,Female,<=50K
6183,Female,<=50K
6184,Male,<=50K
6185,Male,<=50K
6186,Male,<=50K
6187,Male,>50K
6188,Male,<=50K
6189,Male,<=50K
6190,Male,<=50K
6191,Male,<=50K
6192,Male,<=50K
6193,Female,<=50K
6194,Male,<=50K
6195,Male,<=50K
6196,Female,<=50K
6197,Male,<=50K
6198,Female,>50K
6199,Male,<=50K
6200,Male,>50K
6201,Male,<=50K
6202,Female,<=50K
6203,Male,<=50K
6204,Female,<=50K
6205,Male,<=50K
6206,Male,<=50K
6207,Female,>50K
6208,Male,<=50K
6209,Male,<=50K
6210,Male,<=50K
6211,Female,<=50K
6212,Male,<=50K
6213,Male,>50K
6214,Female,>50K
6215,Female,<=50K
6216,Male,<=50K
6217,Male,<=50K
6218,Male,<=50K
6219,Female,<=50K
6220,Male,>50K
6221,Female,<=50K
6222,Male,<=50K
6223,Female,<=50K
6224,Male,<=50K
6225,Male,<=50K
6226,Female,<=50K
6227,Female,<=50K
6228,Male,<=50K
6229,Female,<=50K
6230,Male,<=50K
6231,Male,<=50K
6232,Male,<=50K
6233,Female,<=50K
6234,Female,>50K
6235,Male,<=50K
6236,Male,<=50K
6237,Male,<=50K
6238,Male,<=50K
6239,Male,>50K
6240,Male,<=50K
6241,Female,<=50K
6242,Female,<=50K
6243,Male,<=50K
6244,Male,<=50K
6245,Male,<=50K
6246,Male,>50K
6247,Female,<=50K
6248,Female,<=50K
6249,Female,>50K
6250,Male,>50K
6251,Male,<=50K
6252,Female,>50K
6253,Male,>50K
6254,Female,<=50K
6255,Male,<=50K
6256,Male,<=50K
6257,Male,>50K
6258,Female,<=50K
6259,Male,<=50K
6260,Male,<=50K
6261,Male,>50K
6262,Female,<=50K
6263,Male,>50K
6264,Male,<=50K
6265,Female,>50K
6266,Male,<=50K
6267,Male,<=50K
6268,Male,<=50K
6269,Male,>50K
6270,Male,<=50K
6271,Male,>50K
6272,Female,<=50K
6273,Male,>50K
6274,Male,<=50K
6275,Female,<=50K
6276,Male,<=50K
6277,Male,>50K
6278,Male,>50K
6279,Female,<=50K
6280,Male,<=50K
6281,Female,<=50K
6282,Male,<=50K
6283,Male,>50K
6284,Male,<=50K
6285,Female,<=50K
6286,Female,<=50K
6287,Male,<=50K
6288,Female,<=50K
6289,Female,>50K
6290,Female,<=50K
6291,Male,<=50K
6292,Female,<=50K
6293,Male,>50K
6294,Female,<=50K
6295,Male,<=50K
6296,Male,>50K
6297,Male,<=50K
6298,Male,<=50K
6299,Female,<=50K
6300,Male,<=50K
6301,Female,<=50K
6302,Female,<=50K
6303,Male,<=50K
6304,Male,>50K
6305,Male,>50K
6306,Male,<=50K
6307,Male,<=50K
6308,Male,>50K
6309,Male,>50K
6310,Male,<=50K
6311,Male,>50K
6312,Female,<=50K
6313,Male,>50K
6314,Male,<=50K
6315,Male,<=50K
6316,Male,<=50K
6317,Female,<=50K
6318,Male,<=50K
6319,Male,<=50K
6320,Male,<=50K
6321,Male,>50K
6322,Female,<=50K
6323,Male,<=50K
6324,Female,<=50K
6325,Female,<=50K
6326,Male,>50K
6327,Female,>50K
6328,Male,<=50K
6329,Female,<=50K
6330,Male,<=50K
6331,Male,<=50K
6332,Female,<=50K
6333,Female,<=50K
6334,Male,<=50K
6335,Male,<=50K
6336,Female,<=50K
6337,Female,>50K
6338,Male,<=50K
6339,Male,<=50K
6340,Male,>50K
6341,Male,<=50K
6342,Male,<=50K
6343,Male,<=50K
6344,Male,<=50K
6345,Male,<=50K
6346,Male,<=50K
6347,Female,<=50K
6348,Male,>50K
6349,Male,<=50K
6350,Female,>50K
6351,Female,<=50K
6352,Male,>50K
6353,Female,<=50K
6354,Female,<=50K
6355,Male,<=50K
6356,Male,>50K
6357,Male,>50K
6358,Female,<=50K
6359,Male,<=50K
6360,Male,<=50K
6361,Male,>50K
6362,Male,<=50K
6363,Female,<=50K
6364,Male,>50K
6365,Male,<=50K
6366,Female,>50K
6367,Male,<=50K
6368,Female,<=50K
6369,Male,<=50K
6370,Male,<=50K
6371,Female,<=50K
6372,Female,<=50K
6373,Male,<=50K
6374,Female,<=50K
6375,Male,<=50K
6376,Female,<=50K
6377,Female,<=50K
6378,Male,>50K
6379,Female,<=50K
6380,Male,>50K
6381,Male,<=50K
6382,Female,<=50K
6383,Male,<=50K
6384,Female,<=50K
6385,Male,<=50K
6386,Female,<=50K
6387,Female,<=50K
6388,Male,<=50K
6389,Male,>50K
6390,Male,>50K
6391,Male,<=50K
6392,Male,<=50K
6393,Male,>50K
6394,Male,>50K
6395,Male,<=50K
6396,Male,<=50K
6397,Male,<=50K
6398,Male,<=50K
6399,Male,<=50K
6400,Male,<=50K
6401,Male,<=50K
6402,Male,>50K
6403,Male,>50K
6404,Male,<=50K
6405,Female,<=50K
6406,Male,>50K
6407,Male,>50K
6408,Male,>50K
6409,Male,<=50K
6410,Male,<=50K
6411,Male,<=50K
6412,Male,<=50K
6413,Female,<=50K
6414,Female,>50K
6415,Male,<=50K
6416,Male,<=50K
6417,Male,<=50K
6418,Male,<=50K
6419,Female,<=50K
6420,Male,<=50K
6421,Male,>50K
6422,Male,>50K
6423,Male,<=50K
6424,Male,>50K
6425,Male,<=50K
6426,Male,<=50K
6427,Male,>50K
6428,Male,<=50K
6429,Male,<=50K
6430,Male,<=50K
6431,Male,<=50K
6432,Female,<=50K
6433,Male,<=50K
6434,Male,>50K
6435,Male,<=50K
6436,Female,>50K
6437,Male,<=50K
6438,Male,<=50K
6439,Female,<=50K
6440,Female,<=50K
6441,Female,<=50K
6442,Male,<=50K
6443,Male,>50K
6444,Female,>50K
6445,Female,<=50K
6446,Male,<=50K
6447,Male,<=50K
6448,Male,>50K
6449,Male,<=50K
6450,Male,<=50K
6451,Male,<=50K
6452,Male,<=50K
6453,Female,<=50K
6454,Female,<=50K
6455,Male,<=50K
6456,Female,<=50K
6457,Male,<=50K
6458,Male,<=50K
6459,Female,<=50K
6460,Female,<=50K
6461,Male,<=50K
6462,Female,<=50K
6463,Male,<=50K
6464,Male,<=50K
6465,Male,<=50K
6466,Female,<=50K
6467,Male,<=50K
6468,Male,<=50K
6469,Male,<=50K
6470,Female,>50K
6471,Male,<=50K
6472,Male,<=50K
6473,Male,<=50K
6474,Female,<=50K
6475,Male,<=50K
6476,Male,<=50K
6477,Male,<=50K
6478,Male,>50K
6479,Female,<=50K
6480,Male,>50K
6481,Male,<=50K
6482,Female,<=50K
6483,Male,<=50K
6484,Female,<=50K
6485,Male,<=50K
6486,Male,<=50K
6487,Male,<=50K
6488,Male,<=50K
6489,Male,>50K
6490,Male,<=50K
6491,Male,>50K
6492,Female,<=50K
6493,Female,<=50K
6494,Male,<=50K
6495,Male,>50K
6496,Male,>50K
6497,Female,>50K
6498,Female,<=50K
6499,Male,<=50K
6500,Female,<=50K
6501,Female,<=50K
6502,Female,<=50K
6503,Male,>50K
6504,Female,<=50K
6505,Male,>50K
6506,Male,>50K
6507,Male,>50K
6508,Female,<=50K
6509,Male,<=50K
6510,Male,<=50K
6511,Female,<=50K
6512,Male,<=50K
6513,Male,>50K
6514,Female,>50K
6515,Male,<=50K
6516,Male,<=50K
6517,Male,<=50K
6518,Male,>50K
6519,Female,<=50K
6520,Male,<=50K
6521,Male,<=50K
6522,Female,<=50K
6523,Female,<=50K
6524,Male,>50K
6525,Female,<=50K
6526,Female,<=50K
6527,Male,<=50K
6528,Female,>50K
6529,Male,<=50K
6530,Male,<=50K
6531,Male,<=50K
6532,Male,<=50K
6533,Male,<=50K
6534,Male,<=50K
6535,Female,>50K
6536,Male,>50K
6537,Male,<=50K
6538,Male,>50K
6539,Male,<=50K
6540,Female,<=50K
6541,Female,<=50K
6542,Male,>50K
6543,Female,<=50K
6544,Male,<=50K
6545,Male,<=50K
6546,Male,<=50K
6547,Male,<=50K
6548,Male,<=50K
6549,Female,<=50K
6550,Female,<=50K
6551,Male,<=50K
6552,Male,<=50K
6553,Male,<=50K
6554,Male,>50K
6555,Male,<=50K
6556,Male,>50K
6557,Male,<=50K
6558,Female,<=50K
6559,Male,<=50K
6560,Male,<=50K
6561,Male,<=50K
6562,Female,<=50K
6563,Female,<=50K
6564,Male,<=50K
6565,Male,>50K
6566,Female,<=50K
6567,Female,>50K
6568,Female,>50K
6569,Female,<=50K
6570,Male,>50K
6571,Female,<=50K
6572,Male,>50K
6573,Male,>50K
6574,Male,<=50K
6575,Female,>50K
6576,Male,<=50K
6577,Male,>50K
6578,Male,>50K
6579,Male,<=50K
6580,Male,<=50K
6581,Male,<=50K
6582,Female,<=50K
6583,Female,<=50K
6584,Male,>50K
6585,Male,>50K
6586,Female,<=50K
6587,Male,<=50K
6588,Male,>50K
6589,Male,>50K
6590,Female,<=50K
6591,Female,<=50K
6592,Female,<=50K
6593,Male,<=50K
6594,Male,<=50K
6595,Male,<=50K
6596,Male,<=50K
