age,education,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,income
35,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
43,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,60,<=50K
22,HS-grad,Divorced,?,Not-in-family,Male,0,0,45,<=50K
61,Bachelors,Never-married,Adm-clerical,Not-in-family,Male,0,0,30,<=50K
26,10th,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,<=50K
35,Some-college,Married-civ-spouse,Other-service,Husband,Male,0,0,44,<=50K
21,5th-6th,Never-married,Handlers-cleaners,Other-relative,Male,0,0,40,<=50K
65,HS-grad,Divorced,Adm-clerical,Unmarried,Female,0,0,40,<=50K
29,Bachelors,Never-married,Prof-specialty,Own-child,Female,0,0,50,<=50K
70,Some-college,Divorced,?,Not-in-family,Male,0,0,35,<=50K
42,Some-college,Divorced,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
53,11th,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
55,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,<=50K
41,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,0,0,20,<=50K
44,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
48,Assoc-voc,Married-civ-spouse,Sales,Husband,Male,0,1977,50,>50K
18,11th,Never-married,Other-service,Own-child,Male,0,0,70,<=50K
31,HS-grad,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
45,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,>50K
20,Some-college,Never-married,Handlers-cleaners,Own-child,Female,0,0,40,<=50K
60,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,0,0,28,<=50K
48,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,<=50K
24,Assoc-acdm,Never-married,Sales,Own-child,Male,0,0,39,<=50K
43,HS-grad,Married-spouse-absent,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
52,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,>50K
23,Some-college,Never-married,?,Own-child,Male,0,0,60,<=50K
34,Bachelors,Divorced,Exec-managerial,Not-in-family,Female,0,0,50,<=50K
43,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,Female,0,0,37,<=50K
28,Some-college,Never-married,Machine-op-inspct,Own-child,Female,0,0,2,<=50K
58,Some-college,Divorced,Other-service,Not-in-family,Female,0,1900,60,<=50K
18,HS-grad,Never-married,Sales,Own-child,Female,0,0,45,<=50K
26,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,50,>50K
59,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,>50K
57,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
58,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
31,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,58,>50K
56,9th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
62,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,2,<=50K
51,Bachelors,Divorced,Adm-clerical,Unmarried,Female,0,0,40,<=50K
33,HS-grad,Divorced,Exec-managerial,Unmarried,Female,0,0,20,<=50K
62,Some-college,Married-spouse-absent,Adm-clerical,Not-in-family,Male,0,0,43,<=50K
21,Some-college,Separated,Adm-clerical,Unmarried,Female,0,0,25,<=50K
35,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
20,Some-college,Never-married,?,Own-child,Female,0,0,40,<=50K
27,Some-college,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,>50K
28,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,>50K
44,HS-grad,Separated,Sales,Not-in-family,Male,0,0,50,<=50K
33,HS-grad,Never-married,Craft-repair,Unmarried,Female,0,0,40,<=50K
50,HS-grad,Divorced,Other-service,Not-in-family,Male,0,0,40,<=50K
24,HS-grad,Never-married,Adm-clerical,Own-child,Male,0,0,18,<=50K
59,HS-grad,Separated,Transport-moving,Not-in-family,Male,0,0,72,<=50K
24,Bachelors,Never-married,Exec-managerial,Own-child,Male,0,0,30,<=50K
41,Masters,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,>50K
34,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
42,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
56,HS-grad,Divorced,Sales,Not-in-family,Female,0,0,40,<=50K
40,9th,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
70,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
35,HS-grad,Never-married,Craft-repair,Not-in-family,Female,0,0,40,<=50K
19,HS-grad,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
32,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
65,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,30,>50K
30,Assoc-voc,Never-married,Craft-repair,Own-child,Male,0,0,25,<=50K
34,Assoc-acdm,Divorced,Exec-managerial,Unmarried,Male,0,0,40,<=50K
42,Bachelors,Married-civ-spouse,Sales,Husband,Male,15024,0,50,>50K
41,Some-college,Widowed,Adm-clerical,Unmarried,Female,0,0,15,<=50K
24,Prof-school,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
32,12th,Married-civ-spouse,Other-service,Husband,Male,0,0,12,<=50K
36,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,30,<=50K
18,HS-grad,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
20,HS-grad,Never-married,Sales,Own-child,Male,0,0,40,<=50K
35,Some-college,Never-married,Adm-clerical,Not-in-family,Male,0,0,80,<=50K
39,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
79,HS-grad,Widowed,Other-service,Not-in-family,Female,0,0,2,<=50K
45,Bachelors,Separated,Adm-clerical,Unmarried,Female,0,0,40,<=50K
39,Some-college,Divorced,Prof-specialty,Not-in-family,Male,0,0,45,<=50K
48,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,55,<=50K
47,11th,Never-married,Transport-moving,Own-child,Male,0,0,70,<=50K
34,Assoc-voc,Married-civ-spouse,Sales,Husband,Male,0,1887,50,>50K
19,Some-college,Never-married,Sales,Own-child,Female,0,0,20,<=50K
71,HS-grad,Married-spouse-absent,Exec-managerial,Not-in-family,Male,0,2590,40,<=50K
50,12th,Separated,Sales,Not-in-family,Female,0,0,50,<=50K
22,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,<=50K
32,Some-college,Separated,Prof-specialty,Unmarried,Female,0,0,40,<=50K
28,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
50,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
59,9th,Divorced,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
51,Bachelors,Never-married,Prof-specialty,Other-relative,Male,0,0,40,<=50K
47,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
45,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,>50K
25,12th,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
29,HS-grad,Never-married,Craft-repair,Other-relative,Male,0,0,40,<=50K
57,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,64,>50K
26,Bachelors,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,47,<=50K
38,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
19,HS-grad,Never-married,Prof-specialty,Own-child,Female,0,0,25,<=50K
46,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
39,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
71,Assoc-voc,Widowed,Other-service,Unmarried,Female,0,0,35,<=50K
57,1st-4th,Married-civ-spouse,Farming-fishing,Husband,Male,7298,0,48,>50K
22,Bachelors,Never-married,Exec-managerial,Unmarried,Male,0,1741,40,<=50K
23,Some-college,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
33,HS-grad,Divorced,Other-service,Own-child,Male,0,0,40,<=50K
31,Prof-school,Married-spouse-absent,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
38,Bachelors,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
42,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
48,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,0,0,60,<=50K
35,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
27,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
23,HS-grad,Never-married,Transport-moving,Own-child,Male,0,0,52,<=50K
18,11th,Never-married,Other-service,Own-child,Male,0,0,15,<=50K
32,HS-grad,Married-civ-spouse,?,Wife,Female,0,0,40,<=50K
38,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
28,HS-grad,Never-married,Adm-clerical,Own-child,Male,0,0,40,<=50K
50,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
24,11th,Married-spouse-absent,Transport-moving,Not-in-family,Male,0,0,40,<=50K
34,HS-grad,Divorced,Priv-house-serv,Unmarried,Female,0,0,15,<=50K
24,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,2407,0,40,<=50K
38,HS-grad,Never-married,Sales,Not-in-family,Male,0,0,40,>50K
18,HS-grad,Never-married,Sales,Own-child,Female,0,1602,20,<=50K
19,HS-grad,Never-married,Adm-clerical,Own-child,Male,0,0,35,<=50K
34,Assoc-acdm,Married-civ-spouse,?,Wife,Female,0,0,40,<=50K
27,Prof-school,Never-married,Prof-specialty,Own-child,Male,0,0,30,<=50K
30,Bachelors,Never-married,Sales,Not-in-family,Female,0,1741,10,<=50K
61,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,1740,64,<=50K
49,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,36,>50K
64,10th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,35,<=50K
23,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,0,0,25,<=50K
25,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,60,<=50K
43,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
75,10th,Widowed,Sales,Not-in-family,Female,0,0,40,<=50K
52,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,<=50K
24,Some-college,Never-married,Other-service,Not-in-family,Male,0,0,25,<=50K
28,HS-grad,Divorced,Other-service,Not-in-family,Male,0,0,40,<=50K
21,Some-college,Never-married,Tech-support,Own-child,Male,0,0,40,<=50K
24,Bachelors,Never-married,Sales,Own-child,Male,0,1602,40,<=50K
33,11th,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
67,9th,Widowed,Craft-repair,Not-in-family,Male,0,0,41,<=50K
35,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
55,11th,Married-civ-spouse,Other-service,Husband,Male,0,0,99,<=50K
36,11th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
27,Assoc-acdm,Never-married,Craft-repair,Other-relative,Male,0,0,40,<=50K
31,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,>50K
25,HS-grad,Married-civ-spouse,Sales,Other-relative,Female,0,0,40,<=50K
33,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
67,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,35,<=50K
47,11th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
31,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
51,Bachelors,Divorced,Exec-managerial,Unmarried,Male,0,0,40,<=50K
30,12th,Married-civ-spouse,Other-service,Wife,Female,0,0,60,<=50K
39,5th-6th,Divorced,Handlers-cleaners,Not-in-family,Male,0,0,50,<=50K
40,Bachelors,Divorced,Exec-managerial,Not-in-family,Male,6650,0,40,<=50K
17,10th,Never-married,Other-service,Own-child,Female,0,1719,35,<=50K
21,Some-college,Never-married,Other-service,Own-child,Male,0,0,35,<=50K
34,Masters,Never-married,Adm-clerical,Not-in-family,Female,0,0,45,<=50K
28,Some-college,Married-civ-spouse,Sales,Husband,Male,5013,0,70,<=50K
44,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,41,>50K
47,7th-8th,Married-civ-spouse,Adm-clerical,Husband,Male,3411,0,99,<=50K
23,HS-grad,Never-married,Craft-repair,Unmarried,Male,0,0,40,<=50K
20,Some-college,Never-married,?,Own-child,Female,0,0,20,<=50K
25,Some-college,Never-married,Adm-clerical,Not-in-family,Male,0,0,45,<=50K
52,Masters,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
51,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,99999,0,45,>50K
24,HS-grad,Married-spouse-absent,?,Own-child,Male,0,0,45,<=50K
54,1st-4th,Divorced,?,Not-in-family,Female,0,0,40,<=50K
57,HS-grad,Divorced,Other-service,Not-in-family,Female,0,0,40,<=50K
38,Some-college,Married-civ-spouse,Other-service,Husband,Male,2386,0,50,<=50K
75,Some-college,Widowed,?,Not-in-family,Female,0,0,10,>50K
50,7th-8th,Divorced,?,Not-in-family,Female,0,0,40,<=50K
51,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
37,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,1504,49,<=50K
21,Some-college,Never-married,Sales,Not-in-family,Male,0,0,18,<=50K
23,Bachelors,Never-married,Sales,Own-child,Female,0,0,40,<=50K
65,HS-grad,Widowed,Protective-serv,Not-in-family,Male,0,0,40,<=50K
58,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,55,>50K
42,Masters,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,>50K
30,Doctorate,Separated,Prof-specialty,Unmarried,Female,0,0,40,<=50K
24,Bachelors,Never-married,?,Own-child,Female,0,0,40,<=50K
42,Prof-school,Married-spouse-absent,Other-service,Not-in-family,Female,0,0,40,<=50K
48,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,1887,55,>50K
35,Some-college,Married-civ-spouse,Other-service,Husband,Male,0,0,45,<=50K
42,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
46,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,>50K
44,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
37,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
38,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,>50K
48,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
29,Some-college,Never-married,Sales,Unmarried,Female,0,0,30,<=50K
18,11th,Never-married,?,Own-child,Male,0,0,15,<=50K
55,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,48,>50K
49,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,50,>50K
17,HS-grad,Never-married,?,Own-child,Male,0,0,45,<=50K
31,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,70,<=50K
41,Some-college,Divorced,Other-service,Not-in-family,Male,0,0,55,<=50K
30,HS-grad,Never-married,Other-service,Unmarried,Female,0,0,38,<=50K
35,Bachelors,Married-spouse-absent,Prof-specialty,Unmarried,Female,0,0,50,<=50K
19,HS-grad,Never-married,Transport-moving,Own-child,Female,0,0,15,<=50K
53,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,42,>50K
21,HS-grad,Never-married,Craft-repair,Own-child,Female,0,0,40,<=50K
25,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
58,1st-4th,Married-civ-spouse,Transport-moving,Husband,Male,3103,0,40,>50K
52,Masters,Divorced,Sales,Not-in-family,Male,4400,0,40,<=50K
46,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,>50K
63,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,75,<=50K
45,5th-6th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
32,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
26,Bachelors,Never-married,Prof-specialty,Own-child,Female,0,0,40,<=50K
30,Assoc-acdm,Divorced,?,Not-in-family,Male,0,0,30,<=50K
31,Bachelors,Married-civ-spouse,Sales,Wife,Female,0,0,48,>50K
54,Masters,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,>50K
64,HS-grad,Widowed,Priv-house-serv,Not-in-family,Female,0,0,35,<=50K
48,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
22,Some-college,Never-married,Exec-managerial,Not-in-family,Male,0,0,70,<=50K
34,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
53,HS-grad,Widowed,Craft-repair,Unmarried,Male,0,0,40,<=50K
39,Bachelors,Never-married,Machine-op-inspct,Own-child,Female,2849,0,60,<=50K
23,Some-college,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,60,<=50K
34,HS-grad,Divorced,Adm-clerical,Unmarried,Female,0,0,40,<=50K
33,Some-college,Separated,?,Own-child,Female,0,0,18,<=50K
36,Masters,Divorced,Prof-specialty,Unmarried,Female,0,0,60,<=50K
40,Assoc-acdm,Divorced,Exec-managerial,Unmarried,Female,0,0,40,<=50K
50,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
54,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,<=50K
22,9th,Never-married,Other-service,Own-child,Male,0,0,40,<=50K
23,Bachelors,Never-married,Prof-specialty,Own-child,Male,0,0,8,<=50K
31,Assoc-acdm,Divorced,Craft-repair,Unmarried,Male,0,0,40,<=50K
31,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,28,<=50K
45,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,50,>50K
32,Bachelors,Divorced,Adm-clerical,Unmarried,Female,0,0,40,<=50K
30,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
30,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,35,<=50K
30,Some-college,Never-married,Other-service,Not-in-family,Female,0,0,25,<=50K
19,HS-grad,Never-married,Other-service,Own-child,Male,0,0,40,<=50K
39,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
28,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,35,<=50K
38,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
51,Bachelors,Divorced,Prof-specialty,Not-in-family,Female,0,0,48,<=50K
69,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
38,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,45,>50K
55,Bachelors,Married-civ-spouse,Craft-repair,Wife,Female,15024,0,45,>50K
32,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
44,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,>50K
49,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
24,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
54,HS-grad,Divorced,Craft-repair,Unmarried,Male,0,0,40,<=50K
44,Some-college,Divorced,Exec-managerial,Unmarried,Female,0,0,40,<=50K
39,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
34,Assoc-voc,Divorced,Prof-specialty,Not-in-family,Male,0,0,60,>50K
33,Assoc-voc,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
32,Some-college,Divorced,Prof-specialty,Not-in-family,Female,0,0,25,<=50K
79,Bachelors,Widowed,?,Not-in-family,Female,0,0,40,>50K
19,HS-grad,Never-married,Sales,Other-relative,Male,0,0,10,<=50K
44,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
24,HS-grad,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
59,11th,Divorced,?,Not-in-family,Female,0,0,60,<=50K
36,Some-college,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
70,11th,Widowed,?,Not-in-family,Female,0,0,25,<=50K
27,HS-grad,Never-married,Craft-repair,Other-relative,Male,0,0,40,<=50K
18,Some-college,Never-married,Sales,Own-child,Male,0,0,30,<=50K
61,7th-8th,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,50,<=50K
42,Assoc-voc,Divorced,Craft-repair,Not-in-family,Male,0,0,50,>50K
29,HS-grad,Married-civ-spouse,Sales,Wife,Female,0,0,22,<=50K
41,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,15024,0,40,>50K
31,Some-college,Divorced,Prof-specialty,Unmarried,Female,3325,0,18,<=50K
34,Assoc-voc,Never-married,Exec-managerial,Not-in-family,Female,13024,0,55,>50K
56,Some-college,Never-married,Sales,Not-in-family,Male,0,0,60,>50K
37,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,>50K
34,11th,Married-spouse-absent,Other-service,Unmarried,Female,0,0,35,<=50K
17,11th,Never-married,?,Own-child,Female,0,0,30,<=50K
31,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
34,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,50,<=50K
25,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,Female,3107,0,40,<=50K
61,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
44,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,80,>50K
34,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
51,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,5178,0,50,>50K
37,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
51,Bachelors,Divorced,Sales,Unmarried,Male,0,0,68,>50K
21,Some-college,Never-married,Handlers-cleaners,Own-child,Male,0,0,35,<=50K
50,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
51,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
36,Bachelors,Married-spouse-absent,Prof-specialty,Own-child,Female,0,0,40,<=50K
40,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,>50K
44,Bachelors,Married-civ-spouse,Craft-repair,Wife,Female,0,0,40,>50K
50,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,>50K
53,HS-grad,Widowed,Machine-op-inspct,Not-in-family,Female,0,0,48,<=50K
38,Bachelors,Never-married,Craft-repair,Not-in-family,Male,0,0,60,<=50K
20,Some-college,Never-married,Protective-serv,Own-child,Male,0,0,30,<=50K
35,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,Male,0,0,80,<=50K
42,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
41,Some-college,Never-married,Other-service,Not-in-family,Female,0,0,44,<=50K
52,Some-college,Married-civ-spouse,?,Wife,Female,0,0,40,>50K
51,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
63,7th-8th,Married-civ-spouse,?,Husband,Male,0,0,32,<=50K
49,Bachelors,Married-civ-spouse,Sales,Husband,Male,4386,0,40,>50K
37,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,7688,0,40,>50K
33,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
34,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
23,Some-college,Never-married,Adm-clerical,Own-child,Male,0,0,40,<=50K
51,Some-college,Divorced,Craft-repair,Not-in-family,Female,0,0,36,<=50K
44,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,58,<=50K
53,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,>50K
37,Some-college,Never-married,Sales,Not-in-family,Male,0,0,40,<=50K
18,10th,Never-married,?,Own-child,Male,0,0,36,<=50K
