age,education,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,income
59,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,>50K
42,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,3908,0,40,<=50K
35,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,<=50K
61,12th,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
65,Bachelors,Divorced,Other-service,Not-in-family,Female,0,0,35,<=50K
41,HS-grad,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
22,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,0,0,30,<=50K
19,HS-grad,Separated,Adm-clerical,Unmarried,Female,0,0,30,<=50K
17,10th,Never-married,Handlers-cleaners,Own-child,Male,0,0,15,<=50K
35,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,Male,0,0,40,<=50K
27,Bachelors,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
25,Assoc-voc,Never-married,?,Own-child,Male,0,0,90,<=50K
51,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,0,35,<=50K
30,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,0,0,70,>50K
55,Bachelors,Divorced,Prof-specialty,Unmarried,Male,0,0,40,<=50K
77,Bachelors,Widowed,Prof-specialty,Not-in-family,Female,0,0,20,<=50K
26,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
20,Some-college,Never-married,Sales,Own-child,Male,0,0,35,<=50K
30,Bachelors,Never-married,Sales,Not-in-family,Female,0,0,40,<=50K
40,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
42,Some-college,Married-civ-spouse,Other-service,Wife,Female,0,0,23,<=50K
54,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,4386,0,41,>50K
54,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,52,>50K
47,Masters,Divorced,Prof-specialty,Unmarried,Female,5455,0,45,<=50K
54,Bachelors,Divorced,Prof-specialty,Not-in-family,Female,0,0,36,<=50K
47,Bachelors,Divorced,Handlers-cleaners,Not-in-family,Male,0,1564,51,>50K
28,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,<=50K
20,Assoc-acdm,Never-married,Other-service,Own-child,Male,0,1719,20,<=50K
28,10th,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
51,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
36,Some-college,Separated,Transport-moving,Not-in-family,Male,0,0,40,<=50K
32,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Female,0,0,45,<=50K
45,Some-college,Never-married,Machine-op-inspct,Own-child,Male,0,0,45,<=50K
35,HS-grad,Never-married,Craft-repair,Unmarried,Male,0,0,35,<=50K
52,HS-grad,Never-married,Other-service,Unmarried,Male,0,0,40,<=50K
40,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,50,<=50K
30,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,35,<=50K
47,HS-grad,Never-married,Other-service,Not-in-family,Female,0,0,40,<=50K
55,Some-college,Separated,Exec-managerial,Unmarried,Female,0,0,10,<=50K
63,Some-college,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
55,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,50,>50K
37,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
21,Some-college,Never-married,Other-service,Own-child,Male,0,0,10,<=50K
31,HS-grad,Separated,Other-service,Not-in-family,Female,0,0,40,<=50K
25,Some-college,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
70,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,20,<=50K
80,HS-grad,Never-married,Exec-managerial,Not-in-family,Male,0,0,20,<=50K
55,9th,Married-civ-spouse,Machine-op-inspct,Other-relative,Male,0,0,40,<=50K
19,Some-college,Never-married,Other-service,Own-child,Male,0,0,20,<=50K
41,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,40,>50K
57,Some-college,Divorced,Prof-specialty,Not-in-family,Male,0,0,48,>50K
73,1st-4th,Married-civ-spouse,Transport-moving,Husband,Male,0,1735,20,<=50K
30,7th-8th,Never-married,Machine-op-inspct,Unmarried,Male,0,0,42,<=50K
35,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
62,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
48,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,1579,40,<=50K
25,Some-college,Never-married,Craft-repair,Own-child,Female,0,0,50,<=50K
49,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,<=50K
69,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,6514,0,40,>50K
29,Some-college,Married-civ-spouse,Protective-serv,Own-child,Male,0,0,40,<=50K
60,Doctorate,Never-married,Prof-specialty,Not-in-family,Female,0,0,65,>50K
39,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,<=50K
17,12th,Never-married,?,Own-child,Female,0,0,40,<=50K
29,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
41,HS-grad,Divorced,Adm-clerical,Unmarried,Female,0,0,45,<=50K
49,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
54,Some-college,Divorced,Exec-managerial,Unmarried,Male,0,0,60,<=50K
36,HS-grad,Widowed,Other-service,Unmarried,Female,0,0,24,<=50K
18,12th,Never-married,Other-service,Own-child,Male,0,0,15,<=50K
28,Masters,Divorced,Prof-specialty,Not-in-family,Female,0,0,50,<=50K
35,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,35,>50K
28,Some-college,Never-married,Transport-moving,Not-in-family,Male,0,0,50,<=50K
22,HS-grad,Never-married,Handlers-cleaners,Unmarried,Male,0,0,40,<=50K
29,Prof-school,Never-married,Prof-specialty,Other-relative,Male,0,0,50,<=50K
47,Bachelors,Divorced,Exec-managerial,Not-in-family,Male,0,0,70,>50K
25,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,Female,7688,0,40,>50K
35,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
56,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,<=50K
45,HS-grad,Married-civ-spouse,Sales,Husband,Male,7688,0,40,>50K
23,Some-college,Never-married,Craft-repair,Own-child,Male,0,1504,40,<=50K
38,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,<=50K
38,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
52,Masters,Married-civ-spouse,Exec-managerial,Wife,Female,15024,0,60,>50K
28,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,70,<=50K
26,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,>50K
34,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,3103,0,40,>50K
34,Some-college,Divorced,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
22,Some-college,Never-married,Transport-moving,Own-child,Male,0,0,40,<=50K
41,HS-grad,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
49,HS-grad,Divorced,Adm-clerical,Not-in-family,Male,0,0,32,<=50K
41,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
25,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,8,<=50K
21,Some-college,Never-married,?,Own-child,Female,0,0,40,<=50K
33,Some-college,Never-married,Tech-support,Not-in-family,Male,0,0,40,<=50K
26,Some-college,Never-married,Transport-moving,Not-in-family,Male,2354,0,40,<=50K
43,HS-grad,Divorced,Sales,Not-in-family,Male,0,0,20,<=50K
17,11th,Never-married,Farming-fishing,Own-child,Male,0,0,45,<=50K
45,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
44,Some-college,Divorced,Sales,Own-child,Male,0,0,45,>50K
41,12th,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,<=50K
42,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
17,11th,Never-married,Sales,Own-child,Female,0,0,14,<=50K
41,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
90,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,Male,6097,0,45,>50K
53,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
54,Masters,Divorced,Prof-specialty,Not-in-family,Female,0,0,30,<=50K
30,HS-grad,Divorced,Other-service,Unmarried,Female,0,0,40,<=50K
26,Bachelors,Never-married,Sales,Not-in-family,Male,0,0,48,<=50K
68,HS-grad,Married-civ-spouse,?,Husband,Male,0,0,25,<=50K
42,Some-college,Widowed,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
25,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,<=50K
36,HS-grad,Never-married,Adm-clerical,Other-relative,Male,0,0,40,<=50K
22,HS-grad,Never-married,?,Own-child,Female,0,0,40,<=50K
35,Assoc-voc,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
37,Some-college,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
41,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
47,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
30,9th,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
29,Some-college,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,48,<=50K
22,Some-college,Never-married,Tech-support,Own-child,Male,0,0,40,<=50K
44,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
24,Bachelors,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
64,Assoc-acdm,Never-married,Prof-specialty,Other-relative,Female,0,0,30,<=50K
34,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,0,50,<=50K
32,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
18,11th,Never-married,Sales,Own-child,Male,0,0,35,<=50K
31,HS-grad,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
30,Bachelors,Never-married,Sales,Unmarried,Male,0,0,40,<=50K
36,HS-grad,Divorced,Sales,Not-in-family,Male,0,0,35,<=50K
31,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,5013,0,40,<=50K
46,Masters,Divorced,Exec-managerial,Unmarried,Female,0,0,65,>50K
37,11th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,25,<=50K
18,Some-college,Never-married,Other-service,Own-child,Male,0,0,8,<=50K
23,Assoc-acdm,Never-married,Other-service,Not-in-family,Female,0,0,25,<=50K
59,10th,Widowed,Exec-managerial,Unmarried,Female,0,2559,50,>50K
37,11th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,<=50K
40,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
50,Some-college,Married-civ-spouse,Tech-support,Husband,Male,0,0,60,>50K
45,HS-grad,Married-spouse-absent,Farming-fishing,Other-relative,Male,0,0,40,<=50K
25,HS-grad,Separated,Craft-repair,Own-child,Male,0,0,35,<=50K
19,Some-college,Never-married,Sales,Own-child,Female,0,0,20,<=50K
61,Bachelors,Married-civ-spouse,?,Husband,Male,4386,0,15,>50K
42,9th,Never-married,Machine-op-inspct,Other-relative,Female,0,0,40,<=50K
33,Some-college,Never-married,Tech-support,Not-in-family,Male,0,0,40,<=50K
57,Assoc-voc,Widowed,?,Unmarried,Female,0,0,38,<=50K
24,Some-college,Never-married,Sales,Own-child,Female,0,0,40,<=50K
18,Some-college,Never-married,Sales,Own-child,Female,0,0,15,<=50K
50,9th,Divorced,Transport-moving,Not-in-family,Male,0,0,50,<=50K
43,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,1887,80,>50K
36,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,>50K
21,HS-grad,Never-married,Other-service,Own-child,Female,0,0,20,<=50K
23,Some-college,Never-married,Sales,Own-child,Female,0,0,20,<=50K
55,9th,Divorced,Craft-repair,Unmarried,Female,99999,0,37,>50K
26,12th,Married-spouse-absent,Transport-moving,Unmarried,Male,0,0,40,<=50K
59,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,5013,0,38,<=50K
30,Masters,Married-civ-spouse,Adm-clerical,Husband,Male,4386,0,40,>50K
44,Masters,Divorced,Exec-managerial,Not-in-family,Male,0,0,20,<=50K
60,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
37,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,50,<=50K
20,Some-college,Never-married,Adm-clerical,Own-child,Female,0,0,15,<=50K
44,HS-grad,Married-civ-spouse,Other-service,Wife,Female,0,0,50,<=50K
27,Bachelors,Never-married,Tech-support,Own-child,Male,0,0,50,<=50K
26,Masters,Never-married,Prof-specialty,Not-in-family,Female,0,1669,40,<=50K
67,Assoc-voc,Widowed,?,Not-in-family,Female,0,0,1,<=50K
32,Prof-school,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
49,HS-grad,Widowed,Farming-fishing,Not-in-family,Male,0,0,55,<=50K
65,Some-college,Divorced,Adm-clerical,Unmarried,Female,0,0,40,<=50K
33,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
42,Some-college,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,36,<=50K
49,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,1672,45,<=50K
25,10th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
47,HS-grad,Divorced,Transport-moving,Not-in-family,Male,0,1590,40,<=50K
30,HS-grad,Never-married,Farming-fishing,Own-child,Male,0,0,60,<=50K
48,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,4386,0,40,>50K
59,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,0,40,<=50K
32,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,Male,0,2002,42,<=50K
22,Some-college,Never-married,Adm-clerical,Own-child,Male,0,0,30,<=50K
17,10th,Never-married,?,Own-child,Female,0,0,16,<=50K
22,Some-college,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
47,HS-grad,Divorced,Other-service,Own-child,Female,0,0,32,<=50K
51,HS-grad,Divorced,Other-service,Other-relative,Female,0,0,30,<=50K
49,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
33,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,>50K
29,10th,Never-married,Craft-repair,Not-in-family,Male,0,0,43,<=50K
26,9th,Never-married,Other-service,Not-in-family,Male,0,0,35,<=50K
54,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
47,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
40,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
38,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,0,0,45,<=50K
43,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,>50K
53,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,30,<=50K
44,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
30,Some-college,Married-civ-spouse,Tech-support,Husband,Male,0,0,72,>50K
48,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,>50K
32,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
39,HS-grad,Divorced,Machine-op-inspct,Unmarried,Male,0,1726,40,<=50K
23,7th-8th,Never-married,Farming-fishing,Unmarried,Male,0,0,36,<=50K
61,HS-grad,Separated,Transport-moving,Unmarried,Male,0,0,45,>50K
35,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,Female,0,0,40,<=50K
52,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,>50K
26,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,50,<=50K
49,Bachelors,Widowed,Sales,Unmarried,Female,0,0,40,<=50K
40,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
20,HS-grad,Never-married,?,Own-child,Female,0,0,5,<=50K
38,Masters,Never-married,Exec-managerial,Not-in-family,Female,0,0,38,<=50K
21,HS-grad,Never-married,Sales,Not-in-family,Female,0,0,40,<=50K
31,Masters,Separated,Tech-support,Not-in-family,Female,0,0,25,<=50K
49,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,44,>50K
28,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
27,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,35,<=50K
26,Some-college,Never-married,Adm-clerical,Not-in-family,Male,0,0,38,<=50K
57,Masters,Married-spouse-absent,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
28,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,80,<=50K
75,9th,Married-civ-spouse,?,Husband,Male,1409,0,5,<=50K
42,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
33,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
37,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,72,>50K
43,Some-college,Married-civ-spouse,Tech-support,Husband,Male,0,0,75,>50K
58,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Male,7688,0,40,>50K
18,11th,Never-married,Sales,Own-child,Male,0,0,30,<=50K
32,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
65,Bachelors,Divorced,Prof-specialty,Not-in-family,Male,6723,0,40,<=50K
50,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
31,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,35,<=50K
45,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
50,HS-grad,Married-spouse-absent,Adm-clerical,Other-relative,Female,0,0,40,<=50K
53,1st-4th,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,67,>50K
30,Some-college,Married-spouse-absent,Craft-repair,Not-in-family,Male,0,0,40,<=50K
30,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
26,Bachelors,Never-married,Prof-specialty,Own-child,Female,0,0,40,<=50K
22,Some-college,Never-married,Adm-clerical,Own-child,Male,0,0,50,<=50K
32,11th,Divorced,Other-service,Unmarried,Female,0,0,15,<=50K
39,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,18,<=50K
24,HS-grad,Separated,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
19,Some-college,Never-married,?,Own-child,Female,0,0,20,<=50K
44,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
43,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,>50K
42,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
60,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,45,<=50K
30,11th,Never-married,Handlers-cleaners,Other-relative,Male,0,0,40,<=50K
17,11th,Never-married,Adm-clerical,Own-child,Female,0,0,32,<=50K
27,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
22,Bachelors,Never-married,Prof-specialty,Own-child,Female,0,0,20,<=50K
28,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
39,Some-college,Divorced,Sales,Not-in-family,Male,0,0,40,<=50K
27,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,2202,0,52,<=50K
59,11th,Married-civ-spouse,Sales,Husband,Male,0,0,70,>50K
46,Bachelors,Divorced,Exec-managerial,Not-in-family,Male,27828,0,50,>50K
17,11th,Never-married,?,Own-child,Male,0,0,10,<=50K
69,Bachelors,Married-civ-spouse,Transport-moving,Husband,Male,0,0,25,<=50K
29,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,<=50K
24,Bachelors,Never-married,Prof-specialty,Own-child,Female,0,0,40,<=50K
32,Some-college,Never-married,Other-service,Other-relative,Male,0,0,40,<=50K
34,HS-grad,Married-civ-spouse,?,Husband,Male,2885,0,80,<=50K
32,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,<=50K
30,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
26,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
33,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
64,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,5,<=50K
52,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
43,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
32,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
44,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,35,<=50K
23,HS-grad,Never-married,Adm-clerical,Own-child,Male,0,0,30,<=50K
66,Doctorate,Married-civ-spouse,Sales,Husband,Male,0,2377,25,>50K
28,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
37,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Male,0,0,25,<=50K
21,Some-college,Never-married,Sales,Unmarried,Male,0,0,60,<=50K
46,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,60,>50K
53,HS-grad,Widowed,Tech-support,Not-in-family,Male,0,0,39,>50K
37,Some-college,Married-civ-spouse,Sales,Wife,Female,7298,0,40,>50K
40,HS-grad,Widowed,Machine-op-inspct,Own-child,Female,0,0,30,<=50K
25,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,0,30,<=50K
22,Some-college,Never-married,?,Own-child,Female,0,0,40,<=50K
27,HS-grad,Separated,Handlers-cleaners,Own-child,Female,0,1594,25,<=50K
19,HS-grad,Never-married,Sales,Not-in-family,Male,0,0,45,<=50K
29,HS-grad,Never-married,Tech-support,Not-in-family,Male,0,0,42,<=50K
42,Masters,Divorced,Prof-specialty,Unmarried,Female,0,0,40,<=50K
24,HS-grad,Separated,Other-service,Not-in-family,Female,0,0,55,<=50K
38,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
33,Bachelors,Never-married,Adm-clerical,Own-child,Male,0,0,38,<=50K
43,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,>50K
31,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,50,<=50K
29,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Female,0,0,35,<=50K
41,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,48,>50K
54,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,>50K
48,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
23,Bachelors,Never-married,Protective-serv,Not-in-family,Female,2907,0,40,<=50K
20,10th,Never-married,?,Own-child,Male,0,0,40,<=50K
22,Some-college,Never-married,Other-service,Own-child,Male,0,0,30,<=50K
28,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
35,Assoc-voc,Married-civ-spouse,Other-service,Wife,Female,0,0,40,>50K
18,12th,Never-married,Adm-clerical,Own-child,Female,0,0,30,<=50K
45,Some-college,Widowed,Other-service,Unmarried,Female,0,0,40,<=50K
31,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,>50K
32,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,<=50K
47,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,42,<=50K
48,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,>50K
36,Some-college,Divorced,Prof-specialty,Not-in-family,Male,0,0,50,<=50K
61,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,50,>50K
47,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
